ARMA MEDIO,DEPARTAMENTO,MUNICIPIO,FECHA HECHO,GENERO,AGRUPA EDAD,CODIGO DANE,CANTIDAD
ARMA DE FUEGO,CAUCA,GUAPI,29/05/2022,MASCULINO,ADULTOS,19318000,1
ARMA DE FUEGO,CAUCA,GUAPI,13/06/2022,MASCULINO,ADULTOS,19318000,1
ARMA DE FUEGO,CAUCA,GUAPI,18/06/2022,MASCULINO,ADULTOS,19318000,2
ARMA DE FUEGO,CAUCA,GUAPI,19/06/2022,FEMENINO,ADULTOS,19318000,1
ARMA DE FUEGO,CAUCA,GUAPI,19/06/2022,MASCULINO,ADULTOS,19318000,1
ARMA DE FUEGO,CAUCA,GUAPI,16/07/2022,MASCULINO,ADULTOS,19318000,1
ARMA DE FUEGO,CAUCA,INZÁ,31/07/2022,MASCULINO,ADULTOS,19355000,1
ARMA DE FUEGO,CAUCA,LA SIERRA,22/04/2022,MASCULINO,ADULTOS,19392000,1
ARMA DE FUEGO,CAUCA,LA SIERRA,02/07/2022,MASCULINO,ADULTOS,19392000,1
ARMA DE FUEGO,CAUCA,LA SIERRA,10/07/2022,MASCULINO,ADULTOS,19392000,1
ARMA DE FUEGO,CAUCA,LA VEGA,01/01/2022,MASCULINO,ADULTOS,19397000,1
ARMA DE FUEGO,CAUCA,LA VEGA,03/07/2022,MASCULINO,ADULTOS,19397000,1
ARMA DE FUEGO,CAUCA,LÓPEZ,20/02/2022,MASCULINO,ADULTOS,19418000,1
ARMA DE FUEGO,CAUCA,LÓPEZ,11/03/2022,MASCULINO,ADULTOS,19418000,1
ARMA DE FUEGO,CAUCA,LÓPEZ,12/06/2022,MASCULINO,ADULTOS,19418000,1
ARMA DE FUEGO,CAUCA,MERCADERES,03/01/2022,MASCULINO,ADULTOS,19450000,1
ARMA DE FUEGO,CAUCA,MERCADERES,06/02/2022,MASCULINO,ADULTOS,19450000,1
ARMA DE FUEGO,CAUCA,MERCADERES,15/02/2022,FEMENINO,ADULTOS,19450000,2
ARMA DE FUEGO,CAUCA,MERCADERES,13/03/2022,MASCULINO,ADULTOS,19450000,1
ARMA DE FUEGO,CAUCA,MERCADERES,24/04/2022,MASCULINO,ADULTOS,19450000,1
ARMA DE FUEGO,CAUCA,MERCADERES,09/06/2022,FEMENINO,ADULTOS,19450000,1
ARMA DE FUEGO,CAUCA,MERCADERES,12/06/2022,MASCULINO,ADULTOS,19450000,1
ARMA DE FUEGO,CAUCA,MERCADERES,18/07/2022,MASCULINO,ADULTOS,19450000,1
ARMA DE FUEGO,CAUCA,MERCADERES,21/07/2022,MASCULINO,ADULTOS,19450000,1
ARMA DE FUEGO,CAUCA,MERCADERES,31/07/2022,MASCULINO,ADULTOS,19450000,3
ARMA DE FUEGO,CAUCA,MIRANDA,04/01/2022,MASCULINO,ADULTOS,19455000,2
ARMA DE FUEGO,CAUCA,MIRANDA,14/01/2022,FEMENINO,ADULTOS,19455000,1
ARMA DE FUEGO,CAUCA,MIRANDA,14/01/2022,MASCULINO,ADULTOS,19455000,3
ARMA DE FUEGO,CAUCA,MIRANDA,23/01/2022,MASCULINO,ADOLESCENTES,19455000,1
ARMA DE FUEGO,CAUCA,MIRANDA,23/01/2022,MASCULINO,ADULTOS,19455000,1
ARMA DE FUEGO,CAUCA,MIRANDA,13/02/2022,MASCULINO,ADULTOS,19455000,2
ARMA DE FUEGO,CAUCA,MIRANDA,20/03/2022,FEMENINO,ADOLESCENTES,19455000,1
ARMA DE FUEGO,CAUCA,MIRANDA,03/04/2022,FEMENINO,ADULTOS,19455000,1
ARMA DE FUEGO,CAUCA,MIRANDA,06/04/2022,MASCULINO,ADULTOS,19455000,1
ARMA DE FUEGO,CAUCA,MIRANDA,16/04/2022,MASCULINO,ADULTOS,19455000,1
ARMA DE FUEGO,CAUCA,MIRANDA,24/04/2022,MASCULINO,ADULTOS,19455000,1
ARMA DE FUEGO,CAUCA,MIRANDA,01/05/2022,MASCULINO,ADULTOS,19455000,1
ARMA DE FUEGO,CAUCA,MIRANDA,04/05/2022,MASCULINO,ADULTOS,19455000,1
ARMA DE FUEGO,CAUCA,MIRANDA,08/06/2022,FEMENINO,ADULTOS,19455000,1
ARMA DE FUEGO,CAUCA,MIRANDA,09/06/2022,MASCULINO,ADULTOS,19455000,1
ARMA DE FUEGO,CAUCA,MIRANDA,09/07/2022,MASCULINO,ADULTOS,19455000,1
ARMA DE FUEGO,CAUCA,MIRANDA,20/07/2022,MASCULINO,ADULTOS,19455000,1
ARMA DE FUEGO,CAUCA,MIRANDA,18/08/2022,MASCULINO,ADULTOS,19455000,1
ARMA DE FUEGO,CAUCA,MORALES,11/01/2022,MASCULINO,ADULTOS,19473000,1
ARMA DE FUEGO,CAUCA,MORALES,06/02/2022,MASCULINO,ADULTOS,19473000,1
ARMA DE FUEGO,CAUCA,MORALES,11/02/2022,FEMENINO,ADULTOS,19473000,2
ARMA DE FUEGO,CAUCA,MORALES,17/03/2022,MASCULINO,ADULTOS,19473000,1
ARMA DE FUEGO,CAUCA,MORALES,20/03/2022,MASCULINO,ADULTOS,19473000,1
ARMA DE FUEGO,CAUCA,MORALES,11/04/2022,MASCULINO,ADULTOS,19473000,1
ARMA DE FUEGO,CAUCA,MORALES,03/05/2022,MASCULINO,ADULTOS,19473000,1
ARMA DE FUEGO,CAUCA,MORALES,07/05/2022,MASCULINO,ADULTOS,19473000,1
ARMA DE FUEGO,CAUCA,MORALES,02/07/2022,MASCULINO,ADULTOS,19473000,1
ARMA DE FUEGO,CAUCA,MORALES,06/08/2022,FEMENINO,ADULTOS,19473000,2
ARMA DE FUEGO,CAUCA,MORALES,06/08/2022,MASCULINO,ADULTOS,19473000,2
ARMA DE FUEGO,CAUCA,PADILLA,20/07/2022,MASCULINO,ADULTOS,19513000,1
ARMA DE FUEGO,CAUCA,PADILLA,02/08/2022,FEMENINO,ADULTOS,19513000,1
ARMA DE FUEGO,CAUCA,PADILLA,14/08/2022,FEMENINO,ADULTOS,19513000,1
ARMA DE FUEGO,CAUCA,PADILLA,14/08/2022,MASCULINO,ADULTOS,19513000,1
ARMA DE FUEGO,CAUCA,PAEZ,17/01/2022,MASCULINO,ADULTOS,19517000,1
ARMA DE FUEGO,CAUCA,PAEZ,30/04/2022,MASCULINO,ADULTOS,19517000,1
ARMA DE FUEGO,CAUCA,PAEZ,19/06/2022,MASCULINO,ADULTOS,19517000,1
ARMA DE FUEGO,CAUCA,PAEZ,21/08/2022,MASCULINO,ADULTOS,19517000,2
ARMA DE FUEGO,CAUCA,PATÍA,01/01/2022,MASCULINO,ADULTOS,19532000,1
ARMA DE FUEGO,CAUCA,PATÍA,17/01/2022,MASCULINO,ADULTOS,19532000,1
ARMA DE FUEGO,CAUCA,PATÍA,02/02/2022,MASCULINO,ADULTOS,19532000,1
ARMA DE FUEGO,CAUCA,PATÍA,27/02/2022,MASCULINO,ADULTOS,19532000,1
ARMA DE FUEGO,CAUCA,PATÍA,13/03/2022,FEMENINO,ADULTOS,19532000,1
ARMA DE FUEGO,CAUCA,PATÍA,18/03/2022,MASCULINO,ADULTOS,19532000,1
ARMA DE FUEGO,CAUCA,PATÍA,09/04/2022,MASCULINO,ADULTOS,19532000,1
ARMA DE FUEGO,CAUCA,PATÍA,11/04/2022,MASCULINO,ADULTOS,19532000,1
ARMA DE FUEGO,CAUCA,PATÍA,12/04/2022,MASCULINO,ADULTOS,19532000,1
ARMA DE FUEGO,CAUCA,PATÍA,07/05/2022,MASCULINO,ADOLESCENTES,19532000,1
ARMA DE FUEGO,CAUCA,PATÍA,12/05/2022,MASCULINO,ADULTOS,19532000,1
ARMA DE FUEGO,CAUCA,PATÍA,21/05/2022,MASCULINO,ADULTOS,19532000,2
ARMA DE FUEGO,CAUCA,PATÍA,19/06/2022,MASCULINO,ADULTOS,19532000,1
ARMA DE FUEGO,CAUCA,PATÍA,25/06/2022,MASCULINO,ADULTOS,19532000,1
ARMA DE FUEGO,CAUCA,PATÍA,10/07/2022,MASCULINO,ADULTOS,19532000,1
ARMA DE FUEGO,CAUCA,PATÍA,25/07/2022,MASCULINO,ADULTOS,19532000,2
ARMA DE FUEGO,CAUCA,PATÍA,28/08/2022,MASCULINO,ADULTOS,19532000,1
ARMA DE FUEGO,CAUCA,PIAMONTE,04/02/2022,MASCULINO,ADULTOS,19533000,2
ARMA DE FUEGO,CAUCA,PIAMONTE,24/04/2022,MASCULINO,ADULTOS,19533000,1
ARMA DE FUEGO,CAUCA,PIAMONTE,18/07/2022,FEMENINO,ADULTOS,19533000,1
ARMA DE FUEGO,CAUCA,PIAMONTE,18/07/2022,MASCULINO,ADULTOS,19533000,1
ARMA DE FUEGO,CAUCA,PIAMONTE,25/08/2022,MASCULINO,ADULTOS,19533000,1
ARMA DE FUEGO,CAUCA,PIENDAMÓ,20/03/2022,FEMENINO,ADULTOS,19548000,1
ARMA DE FUEGO,CAUCA,PIENDAMÓ,20/03/2022,MASCULINO,ADULTOS,19548000,1
ARMA DE FUEGO,CAUCA,PIENDAMÓ,15/05/2022,MASCULINO,ADULTOS,19548000,2
ARMA DE FUEGO,CAUCA,POPAYÁN (CT),06/01/2022,MASCULINO,ADULTOS,19001000,1
ARMA DE FUEGO,CAUCA,POPAYÁN (CT),24/01/2022,MASCULINO,ADULTOS,19001000,1
ARMA DE FUEGO,CAUCA,POPAYÁN (CT),04/02/2022,MASCULINO,ADULTOS,19001000,1
ARMA DE FUEGO,CAUCA,POPAYÁN (CT),10/02/2022,MASCULINO,ADULTOS,19001000,1
ARMA DE FUEGO,CAUCA,POPAYÁN (CT),04/03/2022,MASCULINO,ADULTOS,19001000,1
ARMA DE FUEGO,CAUCA,POPAYÁN (CT),14/03/2022,MASCULINO,ADULTOS,19001000,1
ARMA DE FUEGO,CAUCA,POPAYÁN (CT),27/03/2022,FEMENINO,ADULTOS,19001000,1
ARMA DE FUEGO,CAUCA,POPAYÁN (CT),29/03/2022,MASCULINO,ADULTOS,19001000,1
ARMA DE FUEGO,CAUCA,POPAYÁN (CT),02/04/2022,MASCULINO,ADULTOS,19001000,1
ARMA DE FUEGO,CAUCA,POPAYÁN (CT),20/04/2022,MASCULINO,ADULTOS,19001000,1
ARMA DE FUEGO,CAUCA,POPAYÁN (CT),26/04/2022,MASCULINO,ADULTOS,19001000,1
ARMA DE FUEGO,CAUCA,POPAYÁN (CT),21/05/2022,MASCULINO,ADULTOS,19001000,1
ARMA DE FUEGO,CAUCA,POPAYÁN (CT),06/06/2022,MASCULINO,ADULTOS,19001000,1
ARMA DE FUEGO,CAUCA,POPAYÁN (CT),11/06/2022,MASCULINO,ADULTOS,19001000,1
ARMA DE FUEGO,CAUCA,POPAYÁN (CT),18/06/2022,MASCULINO,ADULTOS,19001000,1
ARMA DE FUEGO,CAUCA,POPAYÁN (CT),04/07/2022,MASCULINO,ADULTOS,19001000,1
ARMA DE FUEGO,CAUCA,POPAYÁN (CT),28/07/2022,MASCULINO,ADULTOS,19001000,1
ARMA DE FUEGO,CAUCA,POPAYÁN (CT),16/08/2022,MASCULINO,ADULTOS,19001000,1
ARMA DE FUEGO,CAUCA,POPAYÁN (CT),20/08/2022,MASCULINO,ADULTOS,19001000,2
ARMA DE FUEGO,CAUCA,POPAYÁN (CT),27/08/2022,MASCULINO,ADULTOS,19001000,1
ARMA DE FUEGO,CAUCA,PUERTO TEJADA,01/01/2022,FEMENINO,ADULTOS,19573000,1
ARMA DE FUEGO,CAUCA,PUERTO TEJADA,01/01/2022,MASCULINO,ADULTOS,19573000,4
ARMA DE FUEGO,CAUCA,PUERTO TEJADA,03/01/2022,MASCULINO,ADULTOS,19573000,1
ARMA DE FUEGO,CAUCA,PUERTO TEJADA,01/02/2022,MASCULINO,ADULTOS,19573000,1
ARMA DE FUEGO,CAUCA,PUERTO TEJADA,04/02/2022,MASCULINO,ADULTOS,19573000,1
ARMA DE FUEGO,CAUCA,PUERTO TEJADA,13/02/2022,MASCULINO,ADULTOS,19573000,2
ARMA DE FUEGO,CAUCA,PUERTO TEJADA,19/02/2022,MASCULINO,ADULTOS,19573000,1
ARMA DE FUEGO,CAUCA,PUERTO TEJADA,04/03/2022,MASCULINO,ADULTOS,19573000,1
ARMA DE FUEGO,CAUCA,PUERTO TEJADA,11/03/2022,MASCULINO,ADULTOS,19573000,1
ARMA DE FUEGO,CAUCA,PUERTO TEJADA,03/04/2022,MASCULINO,ADOLESCENTES,19573000,1
ARMA DE FUEGO,CAUCA,PUERTO TEJADA,07/04/2022,MASCULINO,ADULTOS,19573000,1
ARMA DE FUEGO,CAUCA,PUERTO TEJADA,09/04/2022,MASCULINO,ADULTOS,19573000,1
ARMA DE FUEGO,CAUCA,PUERTO TEJADA,13/04/2022,MASCULINO,ADULTOS,19573000,1
ARMA DE FUEGO,CAUCA,PUERTO TEJADA,25/04/2022,MASCULINO,ADULTOS,19573000,1
ARMA DE FUEGO,CAUCA,PUERTO TEJADA,30/04/2022,MASCULINO,ADULTOS,19573000,1
ARMA DE FUEGO,CAUCA,PUERTO TEJADA,02/05/2022,MASCULINO,ADULTOS,19573000,1
ARMA DE FUEGO,CAUCA,PUERTO TEJADA,05/05/2022,MASCULINO,ADULTOS,19573000,1
ARMA DE FUEGO,CAUCA,PUERTO TEJADA,09/05/2022,MASCULINO,ADULTOS,19573000,1
ARMA DE FUEGO,CAUCA,PUERTO TEJADA,22/05/2022,MASCULINO,ADULTOS,19573000,1
ARMA DE FUEGO,CAUCA,PUERTO TEJADA,29/05/2022,MASCULINO,ADOLESCENTES,19573000,1
ARMA DE FUEGO,CAUCA,PUERTO TEJADA,29/05/2022,MASCULINO,ADULTOS,19573000,1
ARMA DE FUEGO,CAUCA,PUERTO TEJADA,12/06/2022,MASCULINO,ADOLESCENTES,19573000,1
ARMA DE FUEGO,CAUCA,PUERTO TEJADA,19/06/2022,MASCULINO,ADULTOS,19573000,1
ARMA DE FUEGO,CAUCA,PUERTO TEJADA,03/07/2022,MASCULINO,ADULTOS,19573000,1
ARMA DE FUEGO,CAUCA,PUERTO TEJADA,04/07/2022,MASCULINO,ADULTOS,19573000,2
ARMA DE FUEGO,CAUCA,PUERTO TEJADA,21/07/2022,MASCULINO,ADULTOS,19573000,1
ARMA DE FUEGO,CAUCA,PUERTO TEJADA,02/08/2022,MASCULINO,ADULTOS,19573000,1
ARMA DE FUEGO,CAUCA,PUERTO TEJADA,18/08/2022,MASCULINO,ADOLESCENTES,19573000,1
ARMA DE FUEGO,CAUCA,PUERTO TEJADA,21/08/2022,MASCULINO,ADULTOS,19573000,1
ARMA DE FUEGO,CAUCA,PUERTO TEJADA,31/08/2022,MASCULINO,ADULTOS,19573000,1
ARMA DE FUEGO,CAUCA,ROSAS,13/02/2022,MASCULINO,ADULTOS,19622000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,09/01/2022,MASCULINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,18/01/2022,MASCULINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,22/01/2022,MASCULINO,ADOLESCENTES,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,07/02/2022,MASCULINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,10/02/2022,MASCULINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,12/02/2022,MASCULINO,ADULTOS,19698000,4
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,20/02/2022,FEMENINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,20/02/2022,MASCULINO,ADULTOS,19698000,2
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,24/02/2022,FEMENINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,24/02/2022,MASCULINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,26/02/2022,MASCULINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,09/03/2022,MASCULINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,14/03/2022,MASCULINO,ADOLESCENTES,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,20/03/2022,MASCULINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,22/03/2022,MASCULINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,29/03/2022,MASCULINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,10/04/2022,MASCULINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,12/04/2022,MASCULINO,ADULTOS,19698000,2
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,19/04/2022,MASCULINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,01/05/2022,MASCULINO,ADULTOS,19698000,2
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,03/05/2022,MASCULINO,ADULTOS,19698000,3
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,05/05/2022,MASCULINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,07/05/2022,MASCULINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,09/05/2022,MASCULINO,MENORES,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,15/05/2022,MASCULINO,ADULTOS,19698000,2
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,16/05/2022,MASCULINO,ADULTOS,19698000,2
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,17/05/2022,MASCULINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,21/05/2022,MASCULINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,22/05/2022,MASCULINO,ADOLESCENTES,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,27/05/2022,MASCULINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,30/05/2022,MASCULINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,31/05/2022,MASCULINO,ADULTOS,19698000,2
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,04/06/2022,MASCULINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,05/06/2022,MASCULINO,ADULTOS,19698000,3
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,10/06/2022,MASCULINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,11/06/2022,FEMENINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,12/06/2022,MASCULINO,ADULTOS,19698000,2
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,20/06/2022,FEMENINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,26/06/2022,MASCULINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,02/07/2022,MASCULINO,ADULTOS,19698000,3
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,04/07/2022,MASCULINO,ADULTOS,19698000,2
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,05/07/2022,MASCULINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,08/07/2022,MASCULINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,09/07/2022,MASCULINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,10/07/2022,MASCULINO,ADULTOS,19698000,3
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,11/07/2022,MASCULINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,13/07/2022,MASCULINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,16/07/2022,MASCULINO,ADOLESCENTES,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,16/07/2022,MASCULINO,ADULTOS,19698000,2
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,19/07/2022,MASCULINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,27/07/2022,MASCULINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,29/07/2022,MASCULINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,30/07/2022,MASCULINO,ADULTOS,19698000,2
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,06/08/2022,MASCULINO,ADULTOS,19698000,2
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,07/08/2022,MASCULINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,10/08/2022,MASCULINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,13/08/2022,MASCULINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,15/08/2022,MASCULINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,20/08/2022,MASCULINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,26/08/2022,MASCULINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,27/08/2022,MASCULINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SANTANDER DE QUILICHAO,28/08/2022,MASCULINO,ADULTOS,19698000,1
ARMA DE FUEGO,CAUCA,SILVIA,08/04/2022,MASCULINO,ADULTOS,19743000,2
ARMA DE FUEGO,CAUCA,SUÁREZ,01/01/2022,MASCULINO,ADULTOS,19780000,3
ARMA DE FUEGO,CAUCA,SUÁREZ,25/01/2022,MASCULINO,ADULTOS,19780000,1
ARMA DE FUEGO,CAUCA,SUÁREZ,05/02/2022,MASCULINO,ADULTOS,19780000,1
ARMA DE FUEGO,CAUCA,SUÁREZ,22/02/2022,FEMENINO,ADULTOS,19780000,1
ARMA DE FUEGO,CAUCA,SUÁREZ,22/02/2022,MASCULINO,ADULTOS,19780000,1
ARMA DE FUEGO,CAUCA,SUÁREZ,10/03/2022,MASCULINO,ADULTOS,19780000,1
ARMA DE FUEGO,CAUCA,SUÁREZ,02/04/2022,MASCULINO,ADULTOS,19780000,1
ARMA DE FUEGO,CAUCA,SUÁREZ,04/04/2022,MASCULINO,ADULTOS,19780000,3
ARMA DE FUEGO,CAUCA,SUÁREZ,18/04/2022,MASCULINO,ADULTOS,19780000,1
ARMA DE FUEGO,CAUCA,SUÁREZ,19/04/2022,MASCULINO,ADULTOS,19780000,1
ARMA DE FUEGO,CAUCA,SUÁREZ,02/05/2022,MASCULINO,ADULTOS,19780000,1
ARMA DE FUEGO,CAUCA,SUÁREZ,18/06/2022,MASCULINO,ADULTOS,19780000,1
ARMA DE FUEGO,CAUCA,SUÁREZ,05/07/2022,MASCULINO,ADULTOS,19780000,1
ARMA DE FUEGO,CAUCA,SUÁREZ,07/07/2022,MASCULINO,ADULTOS,19780000,2
ARMA DE FUEGO,CAUCA,SUÁREZ,21/07/2022,MASCULINO,ADULTOS,19780000,1
ARMA DE FUEGO,CAUCA,SUÁREZ,11/08/2022,MASCULINO,ADULTOS,19780000,1
ARMA DE FUEGO,CAUCA,SUCRE,10/01/2022,FEMENINO,ADULTOS,19785000,1
ARMA DE FUEGO,CAUCA,SUCRE,10/01/2022,MASCULINO,ADULTOS,19785000,1
ARMA DE FUEGO,CAUCA,SUCRE,29/07/2022,MASCULINO,ADULTOS,19785000,1
ARMA DE FUEGO,CAUCA,TIMBÍO,07/07/2022,MASCULINO,ADULTOS,19807000,2
ARMA DE FUEGO,CAUCA,TIMBÍO,02/08/2022,MASCULINO,ADULTOS,19807000,1
ARMA DE FUEGO,CAUCA,TIMBIQUÍ,17/02/2022,MASCULINO,ADULTOS,19809000,1
ARMA DE FUEGO,CAUCA,TIMBIQUÍ,18/02/2022,MASCULINO,ADULTOS,19809000,1
ARMA DE FUEGO,CAUCA,TIMBIQUÍ,01/03/2022,MASCULINO,ADULTOS,19809000,1
ARMA DE FUEGO,CAUCA,TIMBIQUÍ,05/05/2022,FEMENINO,ADULTOS,19809000,1
ARMA DE FUEGO,CAUCA,TIMBIQUÍ,13/06/2022,MASCULINO,ADULTOS,19809000,1
ARMA DE FUEGO,CAUCA,TORIBIO,15/01/2022,MASCULINO,ADULTOS,19821000,1
ARMA DE FUEGO,CAUCA,TORIBIO,16/01/2022,MASCULINO,ADULTOS,19821000,1
ARMA DE FUEGO,CAUCA,TORIBIO,07/02/2022,MASCULINO,ADULTOS,19821000,1
ARMA DE FUEGO,CAUCA,TORIBIO,08/02/2022,MASCULINO,ADULTOS,19821000,1
ARMA DE FUEGO,CAUCA,TORIBIO,27/02/2022,MASCULINO,ADULTOS,19821000,1
ARMA DE FUEGO,CAUCA,TORIBIO,21/03/2022,MASCULINO,ADULTOS,19821000,1
ARMA DE FUEGO,CAUCA,TORIBIO,15/08/2022,MASCULINO,ADULTOS,19821000,1
ARMA DE FUEGO,CAUCA,VILLA RICA,28/02/2022,MASCULINO,ADULTOS,19845000,1
ARMA DE FUEGO,CAUCA,VILLA RICA,26/03/2022,MASCULINO,ADULTOS,19845000,1
ARMA DE FUEGO,CAUCA,VILLA RICA,21/04/2022,MASCULINO,ADULTOS,19845000,1
ARMA DE FUEGO,CAUCA,VILLA RICA,24/04/2022,MASCULINO,ADULTOS,19845000,1
ARMA DE FUEGO,CAUCA,VILLA RICA,01/05/2022,MASCULINO,ADULTOS,19845000,1
ARMA DE FUEGO,CAUCA,VILLA RICA,09/05/2022,MASCULINO,ADULTOS,19845000,1
ARMA DE FUEGO,CAUCA,VILLA RICA,08/06/2022,MASCULINO,ADULTOS,19845000,1
ARMA DE FUEGO,CAUCA,VILLA RICA,28/06/2022,MASCULINO,ADULTOS,19845000,1
ARMA DE FUEGO,CAUCA,VILLA RICA,04/07/2022,MASCULINO,ADULTOS,19845000,1
ARMA DE FUEGO,CAUCA,VILLA RICA,01/08/2022,MASCULINO,ADULTOS,19845000,1
ARMA DE FUEGO,CAUCA,VILLA RICA,08/08/2022,MASCULINO,ADULTOS,19845000,1
ARMA DE FUEGO,CAUCA,VILLA RICA,20/08/2022,MASCULINO,ADULTOS,19845000,1
ARMA DE FUEGO,CAUCA,VILLA RICA,21/08/2022,FEMENINO,ADOLESCENTES,19845000,2
ARMA DE FUEGO,CESAR,AGUACHICA,05/02/2022,MASCULINO,ADULTOS,20011000,1
ARMA DE FUEGO,CESAR,AGUACHICA,09/02/2022,MASCULINO,ADULTOS,20011000,1
ARMA DE FUEGO,CESAR,AGUACHICA,11/02/2022,MASCULINO,ADULTOS,20011000,1
ARMA DE FUEGO,CESAR,AGUACHICA,18/02/2022,MASCULINO,ADULTOS,20011000,1
ARMA DE FUEGO,CESAR,AGUACHICA,29/03/2022,MASCULINO,ADULTOS,20011000,1
