ARMA MEDIO,DEPARTAMENTO,MUNICIPIO,FECHA HECHO,GENERO,AGRUPA EDAD,CODIGO DANE,CANTIDAD
ARMA DE FUEGO,BOLÍVAR,Santa Rosa del Sur,2/1/2024,MASCULINO,ADULTOS,13688000,1
ARMA DE FUEGO,BOLÍVAR,Santa Rosa del Sur,3/15/2024,MASCULINO,ADULTOS,13688000,1
ARMA DE FUEGO,BOLÍVAR,Santa Rosa del Sur,3/16/2024,FEMENINO,ADULTOS,13688000,1
ARMA DE FUEGO,BOLÍVAR,Santa Rosa del Sur,3/17/2024,MASCULINO,ADULTOS,13688000,1
ARMA DE FUEGO,BOLÍVAR,Santa Rosa del Sur,4/8/2024,MASCULINO,ADULTOS,13688000,1
ARMA DE FUEGO,BOLÍVAR,Santa Rosa del Sur,4/9/2024,MASCULINO,ADULTOS,13688000,1
ARMA DE FUEGO,BOLÍVAR,Santa Rosa del Sur,4/21/2024,MASCULINO,ADULTOS,13688000,1
ARMA DE FUEGO,BOLÍVAR,Santa Rosa del Sur,4/22/2024,FEMENINO,ADULTOS,13688000,1
ARMA DE FUEGO,BOLÍVAR,Santa Rosa del Sur,4/28/2024,MASCULINO,ADOLESCENTES,13688000,1
ARMA DE FUEGO,BOLÍVAR,Santa Rosa del Sur,5/15/2024,MASCULINO,ADULTOS,13688000,1
ARMA DE FUEGO,BOLÍVAR,Santa Rosa del Sur,5/23/2024,MASCULINO,ADULTOS,13688000,1
ARMA DE FUEGO,BOLÍVAR,Santa Rosa del Sur,5/28/2024,MASCULINO,ADULTOS,13688000,1
ARMA DE FUEGO,BOLÍVAR,Santa Rosa del Sur,6/16/2024,MASCULINO,ADULTOS,13688000,1
ARMA DE FUEGO,BOLÍVAR,Santa Rosa del Sur,6/26/2024,MASCULINO,ADULTOS,13688000,1
ARMA DE FUEGO,BOLÍVAR,Santa Rosa del Sur,8/12/2024,MASCULINO,ADULTOS,13688000,1
ARMA DE FUEGO,BOLÍVAR,Santa Rosa del Sur,8/25/2024,MASCULINO,ADULTOS,13688000,2
ARMA DE FUEGO,BOLÍVAR,Simití,2/4/2024,FEMENINO,ADULTOS,13744000,1
ARMA DE FUEGO,BOLÍVAR,Simití,2/13/2024,MASCULINO,ADULTOS,13744000,2
ARMA DE FUEGO,BOLÍVAR,Simití,2/19/2024,MASCULINO,ADULTOS,13744000,1
ARMA DE FUEGO,BOLÍVAR,Simití,3/1/2024,MASCULINO,ADULTOS,13744000,1
ARMA DE FUEGO,BOLÍVAR,Simití,4/3/2024,MASCULINO,ADULTOS,13744000,1
ARMA DE FUEGO,BOLÍVAR,Simití,5/16/2024,MASCULINO,ADULTOS,13744000,1
ARMA DE FUEGO,BOLÍVAR,Simití,5/26/2024,MASCULINO,ADULTOS,13744000,1
ARMA DE FUEGO,BOLÍVAR,Simití,6/12/2024,MASCULINO,ADULTOS,13744000,1
ARMA DE FUEGO,BOLÍVAR,Simití,7/1/2024,MASCULINO,ADULTOS,13744000,1
ARMA DE FUEGO,BOLÍVAR,Simití,8/16/2024,MASCULINO,ADULTOS,13744000,1
ARMA DE FUEGO,BOLÍVAR,Simití,8/23/2024,MASCULINO,ADULTOS,13744000,1
ARMA DE FUEGO,BOLÍVAR,Simití,8/29/2024,MASCULINO,ADULTOS,13744000,1
ARMA DE FUEGO,BOLÍVAR,Talaigua Nuevo,6/7/2024,MASCULINO,ADULTOS,13780000,1
ARMA DE FUEGO,BOLÍVAR,Turbaco,1/21/2024,MASCULINO,ADULTOS,13836000,1
ARMA DE FUEGO,BOLÍVAR,Turbaco,2/18/2024,MASCULINO,ADULTOS,13836000,1
ARMA DE FUEGO,BOLÍVAR,Turbaco,2/24/2024,MASCULINO,ADULTOS,13836000,1
ARMA DE FUEGO,BOLÍVAR,Turbaco,4/25/2024,MASCULINO,ADULTOS,13836000,1
ARMA DE FUEGO,BOLÍVAR,Turbaco,5/22/2024,MASCULINO,ADULTOS,13836000,1
ARMA DE FUEGO,BOLÍVAR,Turbaco,7/31/2024,FEMENINO,ADULTOS,13836000,1
ARMA DE FUEGO,BOLÍVAR,Turbaco,8/12/2024,MASCULINO,ADULTOS,13836000,1
ARMA DE FUEGO,BOLÍVAR,Turbaná,2/17/2024,MASCULINO,ADULTOS,13838000,1
ARMA DE FUEGO,BOLÍVAR,Villanueva,1/29/2024,MASCULINO,ADULTOS,13873000,1
ARMA DE FUEGO,BOLÍVAR,Villanueva,4/7/2024,MASCULINO,ADULTOS,13873000,1
ARMA DE FUEGO,BOLÍVAR,Villanueva,4/30/2024,MASCULINO,ADULTOS,13873000,1
ARMA DE FUEGO,BOLÍVAR,Villanueva,5/19/2024,MASCULINO,ADULTOS,13873000,1
ARMA DE FUEGO,BOLÍVAR,Villanueva,5/20/2024,MASCULINO,ADULTOS,13873000,2
ARMA DE FUEGO,BOLÍVAR,Villanueva,6/13/2024,MASCULINO,ADULTOS,13873000,1
ARMA DE FUEGO,BOLÍVAR,Villanueva,7/7/2024,MASCULINO,ADULTOS,13873000,1
ARMA DE FUEGO,BOLÍVAR,Villanueva,7/11/2024,MASCULINO,ADULTOS,13873000,1
ARMA DE FUEGO,BOLÍVAR,Villanueva,7/25/2024,MASCULINO,ADULTOS,13873000,1
ARMA DE FUEGO,BOLÍVAR,Zambrano,2/4/2024,MASCULINO,ADULTOS,13894000,1
ARMA DE FUEGO,BOYACÁ,Chitaraque,1/21/2024,MASCULINO,ADULTOS,15185000,1
ARMA DE FUEGO,BOYACÁ,Cubará,3/27/2024,MASCULINO,ADULTOS,15223000,1
ARMA DE FUEGO,BOYACÁ,Duitama,1/12/2024,MASCULINO,ADULTOS,15238000,1
ARMA DE FUEGO,BOYACÁ,Duitama,7/13/2024,MASCULINO,ADOLESCENTES,15238000,1
ARMA DE FUEGO,BOYACÁ,Duitama,7/13/2024,MASCULINO,ADULTOS,15238000,1
ARMA DE FUEGO,BOYACÁ,Duitama,7/20/2024,MASCULINO,ADULTOS,15238000,1
ARMA DE FUEGO,BOYACÁ,Macanal,6/10/2024,MASCULINO,ADULTOS,15425000,1
ARMA DE FUEGO,BOYACÁ,Maripí,2/12/2024,MASCULINO,ADULTOS,15442000,1
ARMA DE FUEGO,BOYACÁ,Otanche,8/19/2024,MASCULINO,ADULTOS,15507000,1
ARMA DE FUEGO,BOYACÁ,Paipa,8/20/2024,MASCULINO,ADULTOS,15516000,1
ARMA DE FUEGO,BOYACÁ,Puerto Boyacá,1/6/2024,MASCULINO,ADULTOS,15572000,1
ARMA DE FUEGO,BOYACÁ,Puerto Boyacá,1/27/2024,MASCULINO,ADULTOS,15572000,1
ARMA DE FUEGO,BOYACÁ,Puerto Boyacá,2/3/2024,MASCULINO,ADULTOS,15572000,1
ARMA DE FUEGO,BOYACÁ,Puerto Boyacá,2/18/2024,MASCULINO,ADULTOS,15572000,1
ARMA DE FUEGO,BOYACÁ,Puerto Boyacá,2/22/2024,MASCULINO,ADULTOS,15572000,1
ARMA DE FUEGO,BOYACÁ,Puerto Boyacá,2/26/2024,MASCULINO,ADULTOS,15572000,1
ARMA DE FUEGO,BOYACÁ,Puerto Boyacá,3/11/2024,MASCULINO,ADULTOS,15572000,1
ARMA DE FUEGO,BOYACÁ,Puerto Boyacá,4/6/2024,MASCULINO,ADULTOS,15572000,1
ARMA DE FUEGO,BOYACÁ,Puerto Boyacá,4/21/2024,MASCULINO,ADULTOS,15572000,1
ARMA DE FUEGO,BOYACÁ,Puerto Boyacá,5/8/2024,MASCULINO,ADULTOS,15572000,1
ARMA DE FUEGO,BOYACÁ,Puerto Boyacá,5/29/2024,MASCULINO,ADULTOS,15572000,1
ARMA DE FUEGO,BOYACÁ,Puerto Boyacá,6/23/2024,MASCULINO,ADULTOS,15572000,1
ARMA DE FUEGO,BOYACÁ,Puerto Boyacá,8/4/2024,MASCULINO,ADULTOS,15572000,1
ARMA DE FUEGO,BOYACÁ,Quípama,3/2/2024,MASCULINO,ADULTOS,15580000,1
ARMA DE FUEGO,BOYACÁ,Sáchica,8/25/2024,MASCULINO,ADULTOS,15638000,1
ARMA DE FUEGO,BOYACÁ,San Pablo de Borbur,8/21/2024,MASCULINO,ADULTOS,15681000,1
ARMA DE FUEGO,BOYACÁ,Socha,6/11/2024,MASCULINO,ADULTOS,15757000,1
ARMA DE FUEGO,BOYACÁ,Sogamoso,7/2/2024,MASCULINO,ADULTOS,15759000,1
ARMA DE FUEGO,BOYACÁ,Tunja (CT),3/29/2024,MASCULINO,ADULTOS,15001000,1
ARMA DE FUEGO,BOYACÁ,Tunja (CT),5/15/2024,MASCULINO,ADULTOS,15001000,1
ARMA DE FUEGO,BOYACÁ,Zetaquira,3/21/2024,FEMENINO,ADULTOS,15897000,1
ARMA DE FUEGO,CALDAS,Aguadas,1/28/2024,FEMENINO,ADULTOS,17013000,1
ARMA DE FUEGO,CALDAS,Aguadas,1/28/2024,MASCULINO,ADULTOS,17013000,1
ARMA DE FUEGO,CALDAS,Aguadas,8/8/2024,FEMENINO,ADULTOS,17013000,1
ARMA DE FUEGO,CALDAS,Anserma,2/18/2024,MASCULINO,ADULTOS,17042000,1
ARMA DE FUEGO,CALDAS,Anserma,3/7/2024,MASCULINO,ADULTOS,17042000,1
ARMA DE FUEGO,CALDAS,Anserma,3/15/2024,MASCULINO,ADULTOS,17042000,1
ARMA DE FUEGO,CALDAS,Anserma,4/5/2024,MASCULINO,ADULTOS,17042000,1
ARMA DE FUEGO,CALDAS,Chinchiná,1/5/2024,MASCULINO,ADULTOS,17174000,1
ARMA DE FUEGO,CALDAS,Chinchiná,1/15/2024,MASCULINO,ADULTOS,17174000,1
ARMA DE FUEGO,CALDAS,Chinchiná,1/20/2024,MASCULINO,ADULTOS,17174000,1
ARMA DE FUEGO,CALDAS,Chinchiná,3/25/2024,MASCULINO,ADULTOS,17174000,1
ARMA DE FUEGO,CALDAS,Chinchiná,6/13/2024,MASCULINO,ADULTOS,17174000,1
ARMA DE FUEGO,CALDAS,Chinchiná,6/19/2024,MASCULINO,ADULTOS,17174000,1
ARMA DE FUEGO,CALDAS,Chinchiná,6/24/2024,MASCULINO,ADULTOS,17174000,1
ARMA DE FUEGO,CALDAS,La Dorada,3/8/2024,FEMENINO,ADULTOS,17380000,1
ARMA DE FUEGO,CALDAS,La Dorada,3/11/2024,MASCULINO,ADULTOS,17380000,1
ARMA DE FUEGO,CALDAS,La Dorada,3/14/2024,MASCULINO,ADULTOS,17380000,2
ARMA DE FUEGO,CALDAS,La Dorada,4/15/2024,MASCULINO,ADULTOS,17380000,1
ARMA DE FUEGO,CALDAS,La Dorada,5/11/2024,MASCULINO,ADULTOS,17380000,1
ARMA DE FUEGO,CALDAS,La Dorada,5/18/2024,FEMENINO,ADULTOS,17380000,1
ARMA DE FUEGO,CALDAS,La Dorada,6/26/2024,MASCULINO,ADULTOS,17380000,1
ARMA DE FUEGO,CALDAS,La Dorada,7/23/2024,MASCULINO,ADULTOS,17380000,1
ARMA DE FUEGO,CALDAS,La Dorada,8/3/2024,MASCULINO,ADOLESCENTES,17380000,1
ARMA DE FUEGO,CALDAS,La Dorada,8/6/2024,MASCULINO,ADULTOS,17380000,1
ARMA DE FUEGO,CALDAS,La Dorada,8/9/2024,MASCULINO,ADULTOS,17380000,1
ARMA DE FUEGO,CALDAS,Manizales (CT),2/5/2024,MASCULINO,ADULTOS,17001000,1
ARMA DE FUEGO,CALDAS,Manizales (CT),4/27/2024,MASCULINO,ADULTOS,17001000,1
ARMA DE FUEGO,CALDAS,Manizales (CT),5/7/2024,MASCULINO,ADULTOS,17001000,1
ARMA DE FUEGO,CALDAS,Manizales (CT),6/28/2024,MASCULINO,ADULTOS,17001000,1
ARMA DE FUEGO,CALDAS,Manizales (CT),7/23/2024,MASCULINO,ADULTOS,17001000,1
ARMA DE FUEGO,CALDAS,Marmato,4/7/2024,MASCULINO,ADULTOS,17442000,1
ARMA DE FUEGO,CALDAS,Marmato,6/6/2024,MASCULINO,ADULTOS,17442000,1
ARMA DE FUEGO,CALDAS,Marulanda,8/27/2024,MASCULINO,ADULTOS,17446000,1
ARMA DE FUEGO,CALDAS,Neira,7/5/2024,MASCULINO,ADULTOS,17486000,1
ARMA DE FUEGO,CALDAS,Norcasia,5/26/2024,MASCULINO,ADULTOS,17495000,1
ARMA DE FUEGO,CALDAS,Palestina,1/1/2024,MASCULINO,ADULTOS,17524000,1
ARMA DE FUEGO,CALDAS,Palestina,2/29/2024,MASCULINO,ADULTOS,17524000,1
ARMA DE FUEGO,CALDAS,Palestina,5/6/2024,MASCULINO,ADULTOS,17524000,1
ARMA DE FUEGO,CALDAS,Palestina,5/16/2024,MASCULINO,ADULTOS,17524000,1
ARMA DE FUEGO,CALDAS,Palestina,5/27/2024,MASCULINO,ADULTOS,17524000,1
ARMA DE FUEGO,CALDAS,Palestina,6/17/2024,MASCULINO,ADULTOS,17524000,1
ARMA DE FUEGO,CALDAS,Palestina,8/24/2024,MASCULINO,ADULTOS,17524000,1
ARMA DE FUEGO,CALDAS,Riosucio,1/15/2024,MASCULINO,ADULTOS,17614000,1
ARMA DE FUEGO,CALDAS,Risaralda,2/26/2024,MASCULINO,ADULTOS,17616000,1
ARMA DE FUEGO,CALDAS,Salamina,5/10/2024,MASCULINO,ADULTOS,17653000,1
ARMA DE FUEGO,CALDAS,San José,6/8/2024,MASCULINO,ADULTOS,17665003,1
ARMA DE FUEGO,CALDAS,Supía,1/13/2024,MASCULINO,ADULTOS,17777000,1
ARMA DE FUEGO,CALDAS,Supía,2/7/2024,MASCULINO,ADULTOS,17777000,1
ARMA DE FUEGO,CALDAS,Supía,5/6/2024,MASCULINO,ADULTOS,17777000,1
ARMA DE FUEGO,CALDAS,Supía,6/10/2024,MASCULINO,ADULTOS,17777000,1
ARMA DE FUEGO,CALDAS,Villamaría,6/25/2024,FEMENINO,ADULTOS,17873000,1
ARMA DE FUEGO,CALDAS,Villamaría,8/21/2024,MASCULINO,ADULTOS,17873000,1
ARMA DE FUEGO,CALDAS,Viterbo,4/7/2024,MASCULINO,ADULTOS,17877000,1
ARMA DE FUEGO,CALDAS,Viterbo,8/1/2024,MASCULINO,ADULTOS,17877000,1
ARMA DE FUEGO,CAQUETÁ,Albania,8/3/2024,MASCULINO,ADULTOS,18029000,1
ARMA DE FUEGO,CAQUETÁ,Belén de Los Andaquies,6/5/2024,MASCULINO,ADULTOS,18094000,3
ARMA DE FUEGO,CAQUETÁ,Belén de Los Andaquies,8/26/2024,MASCULINO,ADULTOS,18094000,2
ARMA DE FUEGO,CAQUETÁ,Cartagena del Chairá,5/7/2024,MASCULINO,ADULTOS,18150000,1
ARMA DE FUEGO,CAQUETÁ,Cartagena del Chairá,7/12/2024,MASCULINO,ADULTOS,18150000,1
ARMA DE FUEGO,CAQUETÁ,Cartagena del Chairá,8/20/2024,FEMENINO,ADULTOS,18150000,1
ARMA DE FUEGO,CAQUETÁ,El Doncello,3/8/2024,MASCULINO,ADULTOS,18247000,1
ARMA DE FUEGO,CAQUETÁ,El Doncello,3/10/2024,MASCULINO,ADULTOS,18247000,1
ARMA DE FUEGO,CAQUETÁ,El Doncello,8/11/2024,MASCULINO,ADULTOS,18247000,1
ARMA DE FUEGO,CAQUETÁ,El Doncello,8/16/2024,MASCULINO,ADULTOS,18247000,1
ARMA DE FUEGO,CAQUETÁ,El Paujil,2/9/2024,MASCULINO,ADULTOS,18256000,1
ARMA DE FUEGO,CAQUETÁ,El Paujil,2/19/2024,MASCULINO,ADULTOS,18256000,1
ARMA DE FUEGO,CAQUETÁ,El Paujil,3/10/2024,MASCULINO,ADULTOS,18256000,1
ARMA DE FUEGO,CAQUETÁ,Florencia (CT),1/1/2024,MASCULINO,ADULTOS,18001000,1
ARMA DE FUEGO,CAQUETÁ,Florencia (CT),1/7/2024,MASCULINO,ADULTOS,18001000,1
ARMA DE FUEGO,CAQUETÁ,Florencia (CT),1/14/2024,MASCULINO,ADOLESCENTES,18001000,1
ARMA DE FUEGO,CAQUETÁ,Florencia (CT),1/14/2024,MASCULINO,ADULTOS,18001000,1
ARMA DE FUEGO,CAQUETÁ,Florencia (CT),2/23/2024,FEMENINO,ADULTOS,18001000,1
ARMA DE FUEGO,CAQUETÁ,Florencia (CT),3/16/2024,MASCULINO,ADULTOS,18001000,1
ARMA DE FUEGO,CAQUETÁ,Florencia (CT),4/1/2024,MASCULINO,ADULTOS,18001000,1
ARMA DE FUEGO,CAQUETÁ,Florencia (CT),5/16/2024,MASCULINO,ADULTOS,18001000,1
ARMA DE FUEGO,CAQUETÁ,Florencia (CT),6/5/2024,MASCULINO,ADOLESCENTES,18001000,1
ARMA DE FUEGO,CAQUETÁ,La Montañita,2/16/2024,MASCULINO,ADULTOS,18410000,1
ARMA DE FUEGO,CAQUETÁ,La Montañita,4/27/2024,MASCULINO,ADULTOS,18410000,1
ARMA DE FUEGO,CAQUETÁ,La Montañita,4/28/2024,MASCULINO,ADULTOS,18410000,1
ARMA DE FUEGO,CAQUETÁ,La Montañita,4/30/2024,MASCULINO,ADULTOS,18410000,1
ARMA DE FUEGO,CAQUETÁ,La Montañita,6/13/2024,MASCULINO,ADULTOS,18410000,1
ARMA DE FUEGO,CAQUETÁ,La Montañita,7/10/2024,MASCULINO,ADULTOS,18410000,1
ARMA DE FUEGO,CAQUETÁ,La Montañita,7/24/2024,FEMENINO,ADULTOS,18410000,1
ARMA DE FUEGO,CAQUETÁ,Puerto Rico,6/19/2024,MASCULINO,ADULTOS,18592000,1
ARMA DE FUEGO,CAQUETÁ,Puerto Rico,6/21/2024,MASCULINO,ADULTOS,18592000,1
ARMA DE FUEGO,CAQUETÁ,Puerto Rico,8/25/2024,MASCULINO,ADULTOS,18592000,5
ARMA DE FUEGO,CAQUETÁ,Puerto Rico,8/28/2024,MASCULINO,ADULTOS,18592000,1
ARMA DE FUEGO,CAQUETÁ,San José del Fragua,1/1/2024,MASCULINO,ADULTOS,18610000,2
ARMA DE FUEGO,CAQUETÁ,San José del Fragua,5/17/2024,MASCULINO,ADULTOS,18610000,1
ARMA DE FUEGO,CAQUETÁ,San José del Fragua,5/25/2024,MASCULINO,ADULTOS,18610000,11
ARMA DE FUEGO,CAQUETÁ,San José del Fragua,8/3/2024,MASCULINO,ADOLESCENTES,18610000,1
ARMA DE FUEGO,CAQUETÁ,San Vicente del Caguán,1/9/2024,FEMENINO,ADULTOS,18753000,1
ARMA DE FUEGO,CAQUETÁ,San Vicente del Caguán,1/26/2024,MASCULINO,ADULTOS,18753000,3
ARMA DE FUEGO,CAQUETÁ,San Vicente del Caguán,3/24/2024,MASCULINO,ADULTOS,18753000,1
ARMA DE FUEGO,CAQUETÁ,San Vicente del Caguán,3/28/2024,MASCULINO,ADULTOS,18753000,1
ARMA DE FUEGO,CAQUETÁ,San Vicente del Caguán,5/18/2024,MASCULINO,ADULTOS,18753000,1
ARMA DE FUEGO,CAQUETÁ,San Vicente del Caguán,6/7/2024,MASCULINO,ADULTOS,18753000,1
ARMA DE FUEGO,CAQUETÁ,San Vicente del Caguán,6/9/2024,MASCULINO,ADULTOS,18753000,1
ARMA DE FUEGO,CAQUETÁ,San Vicente del Caguán,6/20/2024,MASCULINO,ADULTOS,18753000,1
ARMA DE FUEGO,CAQUETÁ,San Vicente del Caguán,8/9/2024,MASCULINO,ADOLESCENTES,18753000,1
ARMA DE FUEGO,CAQUETÁ,San Vicente del Caguán,8/9/2024,MASCULINO,ADULTOS,18753000,1
ARMA DE FUEGO,CAQUETÁ,Solita,5/14/2024,MASCULINO,ADULTOS,18785000,1
ARMA DE FUEGO,CAQUETÁ,Solita,8/13/2024,MASCULINO,ADULTOS,18785000,1
ARMA DE FUEGO,CAQUETÁ,Valparaíso,6/8/2024,MASCULINO,ADULTOS,18860000,1
ARMA DE FUEGO,CASANARE,Aguazul,2/4/2024,MASCULINO,ADULTOS,85010000,1
ARMA DE FUEGO,CASANARE,Aguazul,2/28/2024,MASCULINO,ADULTOS,85010000,1
ARMA DE FUEGO,CASANARE,Hato Corozal,2/10/2024,MASCULINO,ADULTOS,85125000,3
ARMA DE FUEGO,CASANARE,Maní,2/24/2024,MASCULINO,ADULTOS,85139000,1
ARMA DE FUEGO,CASANARE,Maní,6/5/2024,MASCULINO,ADULTOS,85139000,1
ARMA DE FUEGO,CASANARE,Maní,6/23/2024,MASCULINO,ADULTOS,85139000,1
ARMA DE FUEGO,CASANARE,Monterrey,3/3/2024,MASCULINO,ADULTOS,85162000,1
ARMA DE FUEGO,CASANARE,Paz de Ariporo,1/26/2024,MASCULINO,ADULTOS,85250000,1
ARMA DE FUEGO,CASANARE,Paz de Ariporo,4/6/2024,FEMENINO,ADULTOS,85250000,1
ARMA DE FUEGO,CASANARE,Paz de Ariporo,4/22/2024,FEMENINO,ADULTOS,85250000,1
ARMA DE FUEGO,CASANARE,Paz de Ariporo,4/22/2024,MASCULINO,ADULTOS,85250000,1
ARMA DE FUEGO,CASANARE,Paz de Ariporo,5/5/2024,MASCULINO,ADULTOS,85250000,1
ARMA DE FUEGO,CASANARE,Recetor,3/31/2024,MASCULINO,ADULTOS,85279000,1
ARMA DE FUEGO,CASANARE,Villanueva,3/20/2024,MASCULINO,ADULTOS,85440000,1
ARMA DE FUEGO,CASANARE,Yopal (CT),1/11/2024,MASCULINO,ADULTOS,85001000,1
ARMA DE FUEGO,CASANARE,Yopal (CT),1/14/2024,MASCULINO,ADULTOS,85001000,1
ARMA DE FUEGO,CASANARE,Yopal (CT),1/20/2024,MASCULINO,ADULTOS,85001000,1
ARMA DE FUEGO,CASANARE,Yopal (CT),2/18/2024,MASCULINO,ADULTOS,85001000,1
ARMA DE FUEGO,CASANARE,Yopal (CT),3/9/2024,MASCULINO,ADULTOS,85001000,1
ARMA DE FUEGO,CASANARE,Yopal (CT),4/27/2024,MASCULINO,ADULTOS,85001000,1
ARMA DE FUEGO,CASANARE,Yopal (CT),5/19/2024,MASCULINO,ADULTOS,85001000,1
ARMA DE FUEGO,CASANARE,Yopal (CT),5/26/2024,MASCULINO,ADULTOS,85001000,1
ARMA DE FUEGO,CASANARE,Yopal (CT),6/5/2024,MASCULINO,ADULTOS,85001000,1
ARMA DE FUEGO,CASANARE,Yopal (CT),7/1/2024,MASCULINO,ADULTOS,85001000,1
ARMA DE FUEGO,CAUCA,Almaguer,2/25/2024,MASCULINO,ADOLESCENTES,19022000,1
ARMA DE FUEGO,CAUCA,Argelia,1/1/2024,MASCULINO,ADULTOS,19050000,1
ARMA DE FUEGO,CAUCA,Argelia,1/14/2024,MASCULINO,ADULTOS,19050000,3
ARMA DE FUEGO,CAUCA,Argelia,2/22/2024,MASCULINO,ADULTOS,19050000,1
ARMA DE FUEGO,CAUCA,Argelia,4/14/2024,MASCULINO,ADULTOS,19050000,1
ARMA DE FUEGO,CAUCA,Argelia,4/27/2024,MASCULINO,ADOLESCENTES,19050000,1
ARMA DE FUEGO,CAUCA,Argelia,5/4/2024,MASCULINO,ADULTOS,19050000,4
ARMA DE FUEGO,CAUCA,Argelia,5/7/2024,MASCULINO,ADULTOS,19050000,2
ARMA DE FUEGO,CAUCA,Argelia,5/8/2024,MASCULINO,ADULTOS,19050000,1
ARMA DE FUEGO,CAUCA,Argelia,5/22/2024,MASCULINO,ADULTOS,19050000,1
ARMA DE FUEGO,CAUCA,Argelia,6/5/2024,MASCULINO,ADULTOS,19050000,1
ARMA DE FUEGO,CAUCA,Argelia,6/7/2024,MASCULINO,ADULTOS,19050000,1
ARMA DE FUEGO,CAUCA,Argelia,6/8/2024,MASCULINO,ADULTOS,19050000,1
ARMA DE FUEGO,CAUCA,Argelia,6/24/2024,MASCULINO,ADULTOS,19050000,1
ARMA DE FUEGO,CAUCA,Argelia,6/27/2024,MASCULINO,ADOLESCENTES,19050000,1
ARMA DE FUEGO,CAUCA,Argelia,6/27/2024,MASCULINO,ADULTOS,19050000,1
ARMA DE FUEGO,CAUCA,Argelia,7/15/2024,MASCULINO,ADULTOS,19050000,1
ARMA DE FUEGO,CAUCA,Argelia,7/21/2024,MASCULINO,ADULTOS,19050000,1
ARMA DE FUEGO,CAUCA,Argelia,7/23/2024,MASCULINO,ADULTOS,19050000,1
ARMA DE FUEGO,CAUCA,Argelia,8/3/2024,MASCULINO,ADULTOS,19050000,1
ARMA DE FUEGO,CAUCA,Argelia,8/21/2024,MASCULINO,ADULTOS,19050000,1
ARMA DE FUEGO,CAUCA,Balboa,1/27/2024,MASCULINO,ADULTOS,19075000,1
ARMA DE FUEGO,CAUCA,Balboa,2/28/2024,MASCULINO,ADULTOS,19075000,1
ARMA DE FUEGO,CAUCA,Balboa,3/7/2024,MASCULINO,ADULTOS,19075000,1
ARMA DE FUEGO,CAUCA,Balboa,3/16/2024,MASCULINO,ADULTOS,19075000,1
ARMA DE FUEGO,CAUCA,Balboa,3/17/2024,MASCULINO,ADULTOS,19075000,2
ARMA DE FUEGO,CAUCA,Balboa,6/23/2024,MASCULINO,ADULTOS,19075000,1
ARMA DE FUEGO,CAUCA,Bolívar,1/2/2024,MASCULINO,ADULTOS,19100000,1
ARMA DE FUEGO,CAUCA,Bolívar,1/17/2024,MASCULINO,ADULTOS,19100000,1
ARMA DE FUEGO,CAUCA,Bolívar,1/25/2024,MASCULINO,ADULTOS,19100000,1
ARMA DE FUEGO,CAUCA,Bolívar,1/26/2024,MASCULINO,ADULTOS,19100000,1
ARMA DE FUEGO,CAUCA,Bolívar,1/29/2024,MASCULINO,ADULTOS,19100000,1
ARMA DE FUEGO,CAUCA,Bolívar,2/3/2024,MASCULINO,ADULTOS,19100000,1
ARMA DE FUEGO,CAUCA,Bolívar,2/23/2024,MASCULINO,ADULTOS,19100000,1
ARMA DE FUEGO,CAUCA,Bolívar,3/6/2024,MASCULINO,ADULTOS,19100000,1
ARMA DE FUEGO,CAUCA,Bolívar,3/29/2024,MASCULINO,ADOLESCENTES,19100000,1
ARMA DE FUEGO,CAUCA,Bolívar,5/12/2024,MASCULINO,ADULTOS,19100000,1
ARMA DE FUEGO,CAUCA,Bolívar,5/29/2024,MASCULINO,ADULTOS,19100000,1
ARMA DE FUEGO,CAUCA,Buenos Aires,1/26/2024,MASCULINO,ADULTOS,19110000,1
ARMA DE FUEGO,CAUCA,Buenos Aires,1/28/2024,MASCULINO,ADULTOS,19110000,1
ARMA DE FUEGO,CAUCA,Buenos Aires,2/1/2024,MASCULINO,ADULTOS,19110000,1
ARMA DE FUEGO,CAUCA,Buenos Aires,4/4/2024,MASCULINO,ADULTOS,19110000,1
ARMA DE FUEGO,CAUCA,Buenos Aires,4/17/2024,MASCULINO,ADULTOS,19110000,1
ARMA DE FUEGO,CAUCA,Buenos Aires,5/1/2024,MASCULINO,ADULTOS,19110000,1
ARMA DE FUEGO,CAUCA,Buenos Aires,5/17/2024,FEMENINO,ADULTOS,19110000,1
ARMA DE FUEGO,CAUCA,Buenos Aires,6/16/2024,MASCULINO,ADULTOS,19110000,1
ARMA DE FUEGO,CAUCA,Buenos Aires,7/20/2024,FEMENINO,ADULTOS,19110000,1
ARMA DE FUEGO,CAUCA,Buenos Aires,7/21/2024,MASCULINO,ADULTOS,19110000,1
ARMA DE FUEGO,CAUCA,Buenos Aires,7/31/2024,MASCULINO,ADULTOS,19110000,2
ARMA DE FUEGO,CAUCA,Buenos Aires,8/12/2024,MASCULINO,ADULTOS,19110000,1
ARMA DE FUEGO,CAUCA,Buenos Aires,8/13/2024,FEMENINO,ADULTOS,19110000,1
ARMA DE FUEGO,CAUCA,Buenos Aires,8/23/2024,MASCULINO,ADULTOS,19110000,2
ARMA DE FUEGO,CAUCA,Buenos Aires,8/30/2024,MASCULINO,ADULTOS,19110000,1
ARMA DE FUEGO,CAUCA,Cajibío,1/8/2024,MASCULINO,ADULTOS,19130000,1
