DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMA MEDIO,FECHA HECHO,GENERO,AGRUPA EDAD,CANTIDAD
QUINDÍO,MONTENEGRO,63470000,ARMA DE FUEGO,9/13/2019,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,9/13/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,9/13/2019,FEMENINO,ADULTOS,1
ANTIOQUIA,TARAZÁ,05790000,ARMA DE FUEGO,9/13/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,SANTA ROSA DE OSOS,05686000,ARMA DE FUEGO,9/13/2019,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,SANTA ROSA DE OSOS,05686000,ARMA DE FUEGO,9/13/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MACEO,05425000,ARMA DE FUEGO,9/13/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,9/13/2019,MASCULINO,ADULTOS,1
VALLE,YUMBO,76892000,ARMA DE FUEGO,9/13/2019,MASCULINO,ADULTOS,1
GUAJIRA,MAICAO,44430000,ARMA DE FUEGO,9/13/2019,MASCULINO,ADULTOS,1
CAUCA,MORALES,19473000,ARMA DE FUEGO,9/13/2019,MASCULINO,ADULTOS,1
CAUCA,PAEZ,19517000,ARMA DE FUEGO,9/13/2019,MASCULINO,ADULTOS,1
PUTUMAYO,PUERTO GUZMÁN,86571000,ARMA DE FUEGO,9/13/2019,FEMENINO,ADULTOS,1
PUTUMAYO,PUERTO GUZMÁN,86571000,ARMA DE FUEGO,9/13/2019,MASCULINO,ADULTOS,1
PUTUMAYO,PUERTO GUZMÁN,86571000,ARMA DE FUEGO,9/13/2019,MASCULINO,ADULTOS,1
BOLÍVAR,SANTA ROSA DEL SUR,13688000,ARMA DE FUEGO,9/13/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,BARBOSA,05079000,ARMA DE FUEGO,9/13/2019,MASCULINO,ADULTOS,1
PUTUMAYO,PUERTO ASÍS,86568000,ARMA DE FUEGO,9/13/2019,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,TIBÚ,54810000,ARMA DE FUEGO,9/13/2019,MASCULINO,ADULTOS,1
VALLE,ANSERMANUEVO,76041000,ARMA DE FUEGO,9/13/2019,MASCULINO,ADULTOS,1
NARIÑO,PASTO (CT),52001000,ARMA BLANCA / CORTOPUNZANTE,9/14/2019,MASCULINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA BLANCA / CORTOPUNZANTE,9/14/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,9/14/2019,MASCULINO,ADOLESCENTES,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,9/14/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,9/14/2019,MASCULINO,ADULTOS,1
ATLÁNTICO,SOLEDAD,08758000,ARMA BLANCA / CORTOPUNZANTE,9/14/2019,MASCULINO,ADOLESCENTES,1
CUNDINAMARCA,COTA,25214000,ARMA BLANCA / CORTOPUNZANTE,9/14/2019,MASCULINO,ADULTOS,1
HUILA,PITALITO,41551000,ARMA BLANCA / CORTOPUNZANTE,9/14/2019,MASCULINO,ADULTOS,1
MAGDALENA,CIÉNAGA,47189000,ARMA DE FUEGO,9/14/2019,MASCULINO,ADULTOS,1
GUAJIRA,SAN JUAN DEL CESAR,44650000,ARMA DE FUEGO,9/14/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,9/14/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,9/14/2019,MASCULINO,ADULTOS,1
VALLE,ANSERMANUEVO,76041000,ARMA DE FUEGO,9/14/2019,MASCULINO,ADULTOS,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA DE FUEGO,9/14/2019,MASCULINO,ADULTOS,1
CÓRDOBA,PLANETA RICA,23555000,ARMA DE FUEGO,9/14/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,9/14/2019,MASCULINO,ADULTOS,1
NARIÑO,OLAYA HERRERA,52490000,ARMA DE FUEGO,9/14/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,05736000,ARMA DE FUEGO,9/14/2019,MASCULINO,ADULTOS,1
MAGDALENA,SANTA MARTA (CT),47001000,ARMA DE FUEGO,9/14/2019,MASCULINO,ADULTOS,1
CAUCA,MERCADERES,19450000,ARMA DE FUEGO,9/14/2019,MASCULINO,ADULTOS,1
BOLÍVAR,CANTAGALLO,13160000,ARMA DE FUEGO,9/14/2019,MASCULINO,ADULTOS,1
GUAJIRA,VILLANUEVA,44874000,ARMA DE FUEGO,9/14/2019,MASCULINO,ADULTOS,1
CHOCÓ,ALTO BAUDÓ,27025000,ARMA DE FUEGO,9/14/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,9/14/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,CONTUNDENTES,9/14/2019,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,9/15/2019,MASCULINO,ADULTOS,1
VALLE,YUMBO,76892000,ARMA BLANCA / CORTOPUNZANTE,9/15/2019,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA BLANCA / CORTOPUNZANTE,9/15/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,ITAGUI,05360000,ARMA BLANCA / CORTOPUNZANTE,9/15/2019,MASCULINO,ADULTOS,1
CASANARE,MANÍ,85139000,ARMA BLANCA / CORTOPUNZANTE,9/15/2019,MASCULINO,ADULTOS,1
BOLÍVAR,SANTA ROSA DEL SUR,13688000,ARMA BLANCA / CORTOPUNZANTE,9/15/2019,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA BLANCA / CORTOPUNZANTE,9/15/2019,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,OCAÑA,54498000,ARMA BLANCA / CORTOPUNZANTE,9/15/2019,MASCULINO,ADULTOS,1
SANTANDER,EL CARMEN DE CHUCURÍ,68235000,ARMA BLANCA / CORTOPUNZANTE,9/15/2019,MASCULINO,ADULTOS,1
MAGDALENA,ARIGUANÍ,47058000,ARMA BLANCA / CORTOPUNZANTE,9/15/2019,MASCULINO,ADULTOS,1
CESAR,VALLEDUPAR (CT),20001000,ARMA BLANCA / CORTOPUNZANTE,9/15/2019,MASCULINO,ADULTOS,1
CASANARE,VILLANUEVA,85440000,ARMA BLANCA / CORTOPUNZANTE,9/15/2019,MASCULINO,ADULTOS,1
SUCRE,SINCELEJO (CT),70001000,ARMA BLANCA / CORTOPUNZANTE,9/15/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,9/15/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,9/15/2019,MASCULINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),08001000,ARMA BLANCA / CORTOPUNZANTE,9/15/2019,MASCULINO,ADULTOS,1
ATLÁNTICO,SOLEDAD,08758000,ARMA BLANCA / CORTOPUNZANTE,9/15/2019,MASCULINO,ADULTOS,1
TOLIMA,IBAGUÉ (CT),73001000,ARMA BLANCA / CORTOPUNZANTE,9/15/2019,MASCULINO,ADULTOS,1
MAGDALENA,PUEBLOVIEJO,47570000,ARMA BLANCA / CORTOPUNZANTE,9/15/2019,MASCULINO,MENORES,1
ATLÁNTICO,LURUACO,08421000,ARMA BLANCA / CORTOPUNZANTE,9/15/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,9/15/2019,MASCULINO,ADULTOS,1
CAUCA,PIENDAMÓ,19548000,ARMA BLANCA / CORTOPUNZANTE,9/15/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,NEMOCÓN,25486000,ARMA BLANCA / CORTOPUNZANTE,9/15/2019,MASCULINO,ADULTOS,1
META,VISTAHERMOSA,50711000,ARMA BLANCA / CORTOPUNZANTE,9/15/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA BLANCA / CORTOPUNZANTE,9/15/2019,FEMENINO,ADULTOS,1
SANTANDER,SAN ANDRÉS,68669000,ARMA BLANCA / CORTOPUNZANTE,9/15/2019,MASCULINO,ADULTOS,1
SUCRE,SAN PEDRO,70717000,ARMA DE FUEGO,9/15/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,CAREPA,05147000,ARMA DE FUEGO,9/15/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,9/15/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,ANDES,05034000,ARMA DE FUEGO,9/15/2019,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,PAMPLONA,54518000,ARMA DE FUEGO,9/15/2019,MASCULINO,ADULTOS,1
SANTANDER,PIEDECUESTA,68547000,ARMA DE FUEGO,9/15/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,9/15/2019,MASCULINO,ADULTOS,1
SUCRE,MORROA,70473000,ARMA DE FUEGO,9/15/2019,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,TIBÚ,54810000,ARMA DE FUEGO,9/15/2019,MASCULINO,ADULTOS,1
NARIÑO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,9/15/2019,MASCULINO,ADULTOS,1
VALLE,ALCALÁ,76020000,ARMA DE FUEGO,9/15/2019,MASCULINO,ADULTOS,1
VALLE,ALCALÁ,76020000,ARMA DE FUEGO,9/15/2019,MASCULINO,ADULTOS,1
VALLE,JAMUNDÍ,76364000,ARMA DE FUEGO,9/15/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,ZARAGOZA,05895000,ARMA DE FUEGO,9/15/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,ZARAGOZA,05895000,ARMA DE FUEGO,9/15/2019,FEMENINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,9/15/2019,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,76109000,ARMA DE FUEGO,9/15/2019,MASCULINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),08001000,ARMA DE FUEGO,9/15/2019,MASCULINO,ADULTOS,1
ATLÁNTICO,PUERTO COLOMBIA,08573000,ARMA DE FUEGO,9/15/2019,MASCULINO,ADULTOS,1
CAUCA,MIRANDA,19455000,ARMA DE FUEGO,9/15/2019,MASCULINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA DE FUEGO,9/15/2019,MASCULINO,ADOLESCENTES,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,9/15/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,9/15/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,9/15/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,9/15/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,9/15/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,9/15/2019,MASCULINO,ADULTOS,1
CÓRDOBA,LORICA,23417000,ARMA DE FUEGO,9/15/2019,MASCULINO,ADULTOS,1
NARIÑO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,9/15/2019,MASCULINO,ADULTOS,1
CAUCA,ARGELIA,19050000,ARMA DE FUEGO,9/15/2019,MASCULINO,ADULTOS,1
CALDAS,SAMANÁ,17662000,ARMA DE FUEGO,9/15/2019,MASCULINO,ADULTOS,1
PUTUMAYO,PUERTO LEGUÍZAMO,86573000,ARMA DE FUEGO,9/15/2019,MASCULINO,ADULTOS,1
PUTUMAYO,PUERTO LEGUÍZAMO,86573000,ARMA DE FUEGO,9/15/2019,MASCULINO,ADULTOS,1
ARAUCA,ARAUQUITA,81065000,ARMA DE FUEGO,9/15/2019,MASCULINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA DE FUEGO,9/15/2019,MASCULINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA DE FUEGO,9/15/2019,MASCULINO,ADULTOS,1
CÓRDOBA,MONTERÍA (CT),23001000,CONTUNDENTES,9/15/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,CONTUNDENTES,9/15/2019,MASCULINO,ADULTOS,1
CESAR,BOSCONIA,20060000,ARMA BLANCA / CORTOPUNZANTE,9/16/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,9/16/2019,FEMENINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,9/16/2019,MASCULINO,ADULTOS,1
VALLE,TULUÁ,76834000,ARMA BLANCA / CORTOPUNZANTE,9/16/2019,MASCULINO,ADULTOS,1
CALDAS,MANIZALES (CT),17001000,ARMA BLANCA / CORTOPUNZANTE,9/16/2019,MASCULINO,ADULTOS,1
CALDAS,CHINCHINÁ,17174000,ARMA BLANCA / CORTOPUNZANTE,9/16/2019,MASCULINO,ADULTOS,1
BOLÍVAR,SAN JACINTO,13654000,ARMA BLANCA / CORTOPUNZANTE,9/16/2019,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA BLANCA / CORTOPUNZANTE,9/16/2019,FEMENINO,ADULTOS,1
VALLE,EL CERRITO,76248000,ARMA BLANCA / CORTOPUNZANTE,9/16/2019,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,9/16/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,BRICEÑO,05107000,ARMA DE FUEGO,9/16/2019,MASCULINO,ADULTOS,1
CAUCA,PUERTO TEJADA,19573000,ARMA DE FUEGO,9/16/2019,MASCULINO,ADULTOS,1
VALLE,PALMIRA,76520000,ARMA DE FUEGO,9/16/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,PUERTO TRIUNFO,05591000,ARMA DE FUEGO,9/16/2019,MASCULINO,ADULTOS,1
VALLE,EL CAIRO,76246000,ARMA DE FUEGO,9/16/2019,MASCULINO,ADULTOS,1
BOLÍVAR,CARTAGENA (CT),13001000,ARMA DE FUEGO,9/16/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,SEGOVIA,05736000,ARMA DE FUEGO,9/16/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,9/16/2019,MASCULINO,ADULTOS,1
CHOCÓ,QUIBDÓ (CT),27001000,ARMA DE FUEGO,9/16/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,TARAZÁ,05790000,ARMA DE FUEGO,9/16/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,TARAZÁ,05790000,ARMA DE FUEGO,9/16/2019,MASCULINO,ADULTOS,1
CHOCÓ,QUIBDÓ (CT),27001000,ARMA DE FUEGO,9/16/2019,MASCULINO,ADULTOS,1
CALDAS,LA DORADA,17380000,ARMA DE FUEGO,9/16/2019,MASCULINO,ADULTOS,1
MAGDALENA,SANTA MARTA (CT),47001000,ARMA DE FUEGO,9/16/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,9/16/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,9/16/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,9/16/2019,MASCULINO,ADULTOS,1
NARIÑO,IPIALES,52356000,ARMA DE FUEGO,9/16/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,9/16/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,9/16/2019,MASCULINO,ADULTOS,1
HUILA,VILLAVIEJA,41872000,ARMA DE FUEGO,9/16/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,9/16/2019,MASCULINO,ADULTOS,1
TOLIMA,FRESNO,73283000,ARMA DE FUEGO,9/16/2019,MASCULINO,ADULTOS,1
CAUCA,ALMAGUER,19022000,ARMA DE FUEGO,9/16/2019,FEMENINO,ADULTOS,1
CAUCA,ALMAGUER,19022000,ARMA DE FUEGO,9/16/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,CHIGORODÓ,05172000,ARMA DE FUEGO,9/16/2019,MASCULINO,ADOLESCENTES,1
RISARALDA,DOSQUEBRADAS,66170000,ARMA DE FUEGO,9/16/2019,FEMENINO,ADULTOS,1
RISARALDA,DOSQUEBRADAS,66170000,ARMA DE FUEGO,9/16/2019,FEMENINO,ADULTOS,1
ANTIOQUIA,ITAGUI,05360000,ARMA DE FUEGO,9/16/2019,MASCULINO,ADULTOS,1
QUINDÍO,QUIMBAYA,63594000,ARMA DE FUEGO,9/16/2019,MASCULINO,ADULTOS,1
VALLE,SEVILLA,76736000,ARMA DE FUEGO,9/16/2019,MASCULINO,ADULTOS,1
VALLE,SEVILLA,76736000,ARMA DE FUEGO,9/16/2019,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,LA PLAYA,54398000,ARMA DE FUEGO,9/16/2019,MASCULINO,ADULTOS,1
MAGDALENA,SITIONUEVO,47745000,ARMA DE FUEGO,9/16/2019,FEMENINO,ADULTOS,1
TOLIMA,SAN ANTONIO,73675000,ARMA DE FUEGO,9/16/2019,MASCULINO,ADULTOS,1
SANTANDER,PIEDECUESTA,68547000,ARMA BLANCA / CORTOPUNZANTE,9/17/2019,MASCULINO,ADULTOS,1
SUCRE,SAN JUAN DE BETULIA,70702000,ARMA BLANCA / CORTOPUNZANTE,9/17/2019,MASCULINO,ADULTOS,1
SUCRE,SAN JUAN DE BETULIA,70702000,ARMA BLANCA / CORTOPUNZANTE,9/17/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA BLANCA / CORTOPUNZANTE,9/17/2019,MASCULINO,ADULTOS,1
CESAR,VALLEDUPAR (CT),20001000,ARMA BLANCA / CORTOPUNZANTE,9/17/2019,MASCULINO,ADULTOS,1
ATLÁNTICO,MALAMBO,08433000,ARMA DE FUEGO,9/17/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,9/17/2019,MASCULINO,ADULTOS,1
CAUCA,TORIBIO,19821000,ARMA DE FUEGO,9/17/2019,MASCULINO,ADULTOS,1
CHOCÓ,CARMEN DEL DARIEN,27150000,ARMA DE FUEGO,9/17/2019,MASCULINO,ADULTOS,1
CÓRDOBA,MONTERÍA (CT),23001000,ARMA DE FUEGO,9/17/2019,MASCULINO,ADULTOS,1
CAUCA,PADILLA,19513000,ARMA DE FUEGO,9/17/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,9/17/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,9/17/2019,MASCULINO,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS (CT),88001000,ARMA DE FUEGO,9/17/2019,MASCULINO,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS (CT),88001000,ARMA DE FUEGO,9/17/2019,MASCULINO,ADULTOS,1
SAN ANDRÉS,SAN ANDRÉS (CT),88001000,ARMA DE FUEGO,9/17/2019,MASCULINO,ADULTOS,1
ARAUCA,ARAUCA (CT),81001000,ARMA DE FUEGO,9/17/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,9/17/2019,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA DE FUEGO,9/17/2019,MASCULINO,ADULTOS,1
CHOCÓ,QUIBDÓ (CT),27001000,ARMA DE FUEGO,9/17/2019,MASCULINO,ADULTOS,1
NARIÑO,SAN ANDRES DE TUMACO,52835000,ARMA DE FUEGO,9/17/2019,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,76109000,ARMA DE FUEGO,9/17/2019,MASCULINO,ADULTOS,1
CAUCA,MERCADERES,19450000,ARMA DE FUEGO,9/17/2019,MASCULINO,ADULTOS,1
CAUCA,MERCADERES,19450000,ARMA DE FUEGO,9/17/2019,FEMENINO,ADULTOS,1
BOYACÁ,TOGÜÍ,15816000,ARMA DE FUEGO,9/17/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,APARTADÓ,05045000,ARMA DE FUEGO,9/17/2019,MASCULINO,ADULTOS,1
NARIÑO,EL CHARCO,52250000,ARMA DE FUEGO,9/17/2019,MASCULINO,ADOLESCENTES,1
NORTE DE SANTANDER,LA PLAYA,54398000,ARMA DE FUEGO,9/17/2019,MASCULINO,ADULTOS,1
NARIÑO,SAMANIEGO,52678000,ARMA DE FUEGO,9/17/2019,MASCULINO,ADULTOS,1
CAUCA,INZÁ,19355000,CONTUNDENTES,9/17/2019,FEMENINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,9/17/2019,FEMENINO,MENORES,1
SANTANDER,BUCARAMANGA (CT),68001000,CONTUNDENTES,9/17/2019,MASCULINO,ADULTOS,1
CESAR,VALLEDUPAR (CT),20001000,CONTUNDENTES,9/17/2019,MASCULINO,ADULTOS,1
MAGDALENA,SANTA MARTA (CT),47001000,CONTUNDENTES,9/17/2019,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,9/18/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,9/18/2019,MASCULINO,ADULTOS,1
ATLÁNTICO,MALAMBO,08433000,ARMA DE FUEGO,9/18/2019,MASCULINO,ADULTOS,1
SUCRE,SAN LUIS DE SINCÉ,70742000,ARMA DE FUEGO,9/18/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,9/18/2019,FEMENINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,9/18/2019,FEMENINO,ADULTOS,1
META,VILLAVICENCIO (CT),50001000,ARMA DE FUEGO,9/18/2019,MASCULINO,ADULTOS,1
VALLE,BUGALAGRANDE,76113000,ARMA DE FUEGO,9/18/2019,MASCULINO,ADULTOS,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,9/18/2019,MASCULINO,ADULTOS,1
VALLE,BUENAVENTURA,76109000,ARMA DE FUEGO,9/18/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,ANDES,05034000,ARMA DE FUEGO,9/18/2019,MASCULINO,ADULTOS,1
ATLÁNTICO,MALAMBO,08433000,ARMA DE FUEGO,9/18/2019,MASCULINO,ADULTOS,1
CHOCÓ,ISTMINA,27361000,ARMA DE FUEGO,9/18/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,9/18/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,CIUDAD BOLÍVAR,05101000,ARMA DE FUEGO,9/18/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,9/18/2019,MASCULINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),08001000,ARMA DE FUEGO,9/18/2019,MASCULINO,ADULTOS,1
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,9/18/2019,MASCULINO,ADULTOS,1
GUAJIRA,SAN JUAN DEL CESAR,44650000,ARMA DE FUEGO,9/18/2019,MASCULINO,ADULTOS,1
CÓRDOBA,PLANETA RICA,23555000,ARMA DE FUEGO,9/18/2019,FEMENINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),08001000,ARMA DE FUEGO,9/18/2019,MASCULINO,ADULTOS,1
CAQUETÁ,FLORENCIA (CT),18001000,ARMA DE FUEGO,9/18/2019,MASCULINO,ADULTOS,1
SANTANDER,BUCARAMANGA (CT),68001000,CONTUNDENTES,9/18/2019,FEMENINO,ADULTOS,1
SUCRE,SANTIAGO DE TOLÚ,70820000,CONTUNDENTES,9/18/2019,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA BLANCA / CORTOPUNZANTE,9/19/2019,FEMENINO,ADULTOS,1
CÓRDOBA,PUERTO LIBERTADOR,23580000,ARMA BLANCA / CORTOPUNZANTE,9/19/2019,MASCULINO,ADULTOS,1
QUINDÍO,ARMENIA (CT),63001000,ARMA BLANCA / CORTOPUNZANTE,9/19/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,9/19/2019,MASCULINO,ADOLESCENTES,1
CÓRDOBA,MONTELÍBANO,23466000,ARMA DE FUEGO,9/19/2019,MASCULINO,ADULTOS,1
NORTE DE SANTANDER,ABREGO,54003000,ARMA DE FUEGO,9/19/2019,MASCULINO,ADULTOS,1
VALLE,LA UNIÓN,76400000,ARMA DE FUEGO,9/19/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,9/19/2019,MASCULINO,ADULTOS,1
ATLÁNTICO,BARRANQUILLA (CT),08001000,ARMA DE FUEGO,9/19/2019,MASCULINO,ADOLESCENTES,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,9/19/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,9/19/2019,MASCULINO,ADULTOS,1
CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,9/19/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,AMALFI,05031000,ARMA DE FUEGO,9/19/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,ANDES,05034000,ARMA DE FUEGO,9/19/2019,MASCULINO,ADULTOS,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,9/19/2019,MASCULINO,ADOLESCENTES,1
VALLE,SEVILLA,76736000,ARMA DE FUEGO,9/19/2019,MASCULINO,ADULTOS,1
VALLE,SEVILLA,76736000,ARMA DE FUEGO,9/19/2019,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,9/19/2019,MASCULINO,ADULTOS,1
RISARALDA,PEREIRA (CT),66001000,ARMA DE FUEGO,9/19/2019,MASCULINO,ADULTOS,1
CESAR,AGUACHICA,20011000,ARMA DE FUEGO,9/19/2019,MASCULINO,ADULTOS,1
RISARALDA,QUINCHÍA,66594000,ARMA DE FUEGO,9/19/2019,MASCULINO,ADULTOS,1
ANTIOQUIA,MEDELLÍN (CT),05001000,CONTUNDENTES,9/19/2019,FEMENINO,ADULTOS,1
