ARMA MEDIO,DEPARTAMENTO,MUNICIPIO,FECHA HECHO,GENERO,AGRUPA EDAD,CODIGO DANE,CANTIDAD
ARMA BLANCA / CORTOPUNZANTE,HUILA,Neiva (CT),30/12/2023,MASCULINO,ADULTOS,41001000,2
ARMA BLANCA / CORTOPUNZANTE,HUILA,Oporapa,28/05/2023,MASCULINO,ADULTOS,41503000,1
ARMA BLANCA / CORTOPUNZANTE,HUILA,Oporapa,12/11/2023,MASCULINO,ADULTOS,41503000,1
ARMA BLANCA / CORTOPUNZANTE,HUILA,Paicol,16/07/2023,MASCULINO,ADULTOS,41518000,1
ARMA BLANCA / CORTOPUNZANTE,HUILA,Palermo,28/05/2023,MASCULINO,ADULTOS,41524000,1
ARMA BLANCA / CORTOPUNZANTE,HUILA,Palestina,31/12/2023,MASCULINO,ADULTOS,41530000,1
ARMA BLANCA / CORTOPUNZANTE,HUILA,Pitalito,27/01/2023,FEMENINO,MENORES,41551000,1
ARMA BLANCA / CORTOPUNZANTE,HUILA,Pitalito,07/02/2023,MASCULINO,ADULTOS,41551000,1
ARMA BLANCA / CORTOPUNZANTE,HUILA,Pitalito,13/07/2023,MASCULINO,ADULTOS,41551000,1
ARMA BLANCA / CORTOPUNZANTE,HUILA,Pitalito,11/09/2023,MASCULINO,ADULTOS,41551000,1
ARMA BLANCA / CORTOPUNZANTE,HUILA,Pitalito,17/09/2023,MASCULINO,ADULTOS,41551000,1
ARMA BLANCA / CORTOPUNZANTE,HUILA,Pitalito,29/09/2023,FEMENINO,ADULTOS,41551000,1
ARMA BLANCA / CORTOPUNZANTE,HUILA,Pitalito,11/11/2023,MASCULINO,ADULTOS,41551001,1
ARMA BLANCA / CORTOPUNZANTE,HUILA,Rivera,13/08/2023,FEMENINO,ADULTOS,41615000,1
ARMA BLANCA / CORTOPUNZANTE,HUILA,Rivera,10/09/2023,MASCULINO,ADULTOS,41615000,1
ARMA BLANCA / CORTOPUNZANTE,HUILA,San Agustín,14/10/2023,MASCULINO,ADULTOS,41668000,1
ARMA BLANCA / CORTOPUNZANTE,HUILA,San Agustín,19/12/2023,MASCULINO,ADULTOS,41668000,1
ARMA BLANCA / CORTOPUNZANTE,HUILA,Suaza,27/08/2023,MASCULINO,ADULTOS,41770000,1
ARMA BLANCA / CORTOPUNZANTE,HUILA,Suaza,14/10/2023,MASCULINO,ADULTOS,41770000,1
ARMA BLANCA / CORTOPUNZANTE,HUILA,Tarqui,20/03/2023,MASCULINO,ADULTOS,41791000,1
ARMA BLANCA / CORTOPUNZANTE,HUILA,Tarqui,25/06/2023,MASCULINO,ADULTOS,41791000,1
ARMA BLANCA / CORTOPUNZANTE,HUILA,Tello,20/02/2023,MASCULINO,ADULTOS,41799000,1
ARMA BLANCA / CORTOPUNZANTE,HUILA,Tello,11/06/2023,MASCULINO,ADULTOS,41799000,1
ARMA BLANCA / CORTOPUNZANTE,HUILA,Teruel,21/05/2023,MASCULINO,ADULTOS,41801000,1
ARMA BLANCA / CORTOPUNZANTE,HUILA,Timaná,25/06/2023,MASCULINO,ADULTOS,41807000,1
ARMA BLANCA / CORTOPUNZANTE,HUILA,Villavieja,10/04/2023,MASCULINO,ADULTOS,41872000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,Aracataca,04/02/2023,MASCULINO,ADULTOS,47053000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,Aracataca,23/08/2023,MASCULINO,ADULTOS,47053000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,Ariguaní,11/02/2023,FEMENINO,ADULTOS,47058000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,Ciénaga,30/04/2023,MASCULINO,ADULTOS,47189000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,Ciénaga,02/06/2023,MASCULINO,ADULTOS,47189000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,Ciénaga,01/07/2023,MASCULINO,ADULTOS,47189000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,Ciénaga,16/07/2023,MASCULINO,ADULTOS,47189006,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,Ciénaga,23/07/2023,MASCULINO,ADULTOS,47189000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,Ciénaga,13/11/2023,MASCULINO,ADULTOS,47189018,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,Ciénaga,21/12/2023,MASCULINO,ADULTOS,47189000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,El Banco,06/02/2023,MASCULINO,ADULTOS,47245000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,El Banco,30/04/2023,MASCULINO,ADULTOS,47245000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,El Banco,03/06/2023,FEMENINO,ADULTOS,47245000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,El Banco,30/08/2023,MASCULINO,ADULTOS,47245000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,Fundación,01/01/2023,MASCULINO,ADULTOS,47288000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,Plato,07/01/2023,MASCULINO,ADULTOS,47555000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,Plato,07/02/2023,MASCULINO,ADULTOS,47555000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,Plato,30/07/2023,MASCULINO,ADULTOS,47555000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,Puebloviejo,31/05/2023,MASCULINO,ADULTOS,47570000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,Salamina,03/09/2023,MASCULINO,ADULTOS,47675000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,Santa Marta (CT),04/01/2023,MASCULINO,ADULTOS,47001000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,Santa Marta (CT),19/01/2023,FEMENINO,ADULTOS,47001000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,Santa Marta (CT),19/01/2023,MASCULINO,ADULTOS,47001000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,Santa Marta (CT),22/01/2023,MASCULINO,ADULTOS,47001000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,Santa Marta (CT),13/02/2023,MASCULINO,ADULTOS,47001000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,Santa Marta (CT),26/03/2023,MASCULINO,ADULTOS,47001000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,Santa Marta (CT),08/04/2023,MASCULINO,ADULTOS,47001000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,Santa Marta (CT),10/05/2023,FEMENINO,ADULTOS,47001000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,Santa Marta (CT),14/05/2023,FEMENINO,ADULTOS,47001000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,Santa Marta (CT),11/06/2023,MASCULINO,ADULTOS,47001000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,Santa Marta (CT),14/06/2023,MASCULINO,ADULTOS,47001000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,Santa Marta (CT),28/06/2023,MASCULINO,ADULTOS,47001000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,Santa Marta (CT),02/07/2023,MASCULINO,ADULTOS,47001000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,Santa Marta (CT),30/07/2023,MASCULINO,ADULTOS,47001000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,Santa Marta (CT),18/09/2023,MASCULINO,ADULTOS,47001000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,Santa Marta (CT),06/10/2023,MASCULINO,ADULTOS,47001000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,Santa Marta (CT),14/10/2023,MASCULINO,ADULTOS,47001000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,Santa Marta (CT),17/10/2023,FEMENINO,ADULTOS,47001000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,Santa Marta (CT),19/11/2023,MASCULINO,ADULTOS,47001000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,Zona Bananera,08/01/2023,MASCULINO,ADULTOS,47980000,1
ARMA BLANCA / CORTOPUNZANTE,MAGDALENA,Zona Bananera,07/04/2023,MASCULINO,ADULTOS,47980000,1
ARMA BLANCA / CORTOPUNZANTE,META,Acacías,01/01/2023,FEMENINO,ADULTOS,50006000,1
ARMA BLANCA / CORTOPUNZANTE,META,Acacías,03/08/2023,MASCULINO,ADULTOS,50006000,1
ARMA BLANCA / CORTOPUNZANTE,META,Acacías,20/11/2023,MASCULINO,ADULTOS,50006000,1
ARMA BLANCA / CORTOPUNZANTE,META,Fuente de Oro,16/01/2023,FEMENINO,ADULTOS,50287006,1
ARMA BLANCA / CORTOPUNZANTE,META,Fuente de Oro,16/01/2023,MASCULINO,ADULTOS,50287006,1
ARMA BLANCA / CORTOPUNZANTE,META,Granada,06/01/2023,MASCULINO,ADULTOS,50313000,1
ARMA BLANCA / CORTOPUNZANTE,META,Granada,03/10/2023,MASCULINO,ADULTOS,50313000,1
ARMA BLANCA / CORTOPUNZANTE,META,Granada,07/10/2023,FEMENINO,ADULTOS,50313000,1
ARMA BLANCA / CORTOPUNZANTE,META,La Macarena,13/09/2023,MASCULINO,MENORES,50350000,1
ARMA BLANCA / CORTOPUNZANTE,META,Puerto Gaitán,29/04/2023,MASCULINO,ADULTOS,50568000,1
ARMA BLANCA / CORTOPUNZANTE,META,Puerto Gaitán,21/05/2023,MASCULINO,ADULTOS,50568000,1
ARMA BLANCA / CORTOPUNZANTE,META,Puerto Gaitán,22/05/2023,MASCULINO,ADULTOS,50568000,1
ARMA BLANCA / CORTOPUNZANTE,META,Puerto Gaitán,12/07/2023,FEMENINO,ADULTOS,50568000,1
ARMA BLANCA / CORTOPUNZANTE,META,Puerto Gaitán,24/08/2023,FEMENINO,ADULTOS,50568000,1
ARMA BLANCA / CORTOPUNZANTE,META,Puerto Gaitán,08/10/2023,MASCULINO,ADULTOS,50568000,1
ARMA BLANCA / CORTOPUNZANTE,META,Puerto López,13/03/2023,MASCULINO,ADULTOS,50573000,1
ARMA BLANCA / CORTOPUNZANTE,META,Puerto López,20/08/2023,FEMENINO,ADULTOS,50573000,1
ARMA BLANCA / CORTOPUNZANTE,META,Puerto López,06/10/2023,MASCULINO,ADULTOS,50573000,1
ARMA BLANCA / CORTOPUNZANTE,META,Restrepo,01/01/2023,MASCULINO,ADULTOS,50606000,1
ARMA BLANCA / CORTOPUNZANTE,META,San Carlos de Guaroa,07/05/2023,MASCULINO,ADULTOS,50680000,1
ARMA BLANCA / CORTOPUNZANTE,META,San Carlos de Guaroa,26/10/2023,MASCULINO,ADULTOS,50680000,1
ARMA BLANCA / CORTOPUNZANTE,META,San Juan de Arama,03/01/2023,MASCULINO,ADULTOS,50683000,1
ARMA BLANCA / CORTOPUNZANTE,META,San Martín,07/01/2023,FEMENINO,ADULTOS,50689000,1
ARMA BLANCA / CORTOPUNZANTE,META,Uribe,04/06/2023,MASCULINO,ADULTOS,50370000,1
ARMA BLANCA / CORTOPUNZANTE,META,Villavicencio (CT),15/01/2023,MASCULINO,ADULTOS,50001000,1
ARMA BLANCA / CORTOPUNZANTE,META,Villavicencio (CT),18/01/2023,FEMENINO,ADULTOS,50001000,1
ARMA BLANCA / CORTOPUNZANTE,META,Villavicencio (CT),24/01/2023,MASCULINO,ADULTOS,50001000,1
ARMA BLANCA / CORTOPUNZANTE,META,Villavicencio (CT),25/02/2023,FEMENINO,ADULTOS,50001000,1
ARMA BLANCA / CORTOPUNZANTE,META,Villavicencio (CT),05/03/2023,MASCULINO,ADULTOS,50001000,2
ARMA BLANCA / CORTOPUNZANTE,META,Villavicencio (CT),15/03/2023,MASCULINO,ADULTOS,50001000,1
ARMA BLANCA / CORTOPUNZANTE,META,Villavicencio (CT),16/03/2023,MASCULINO,ADULTOS,50001000,1
ARMA BLANCA / CORTOPUNZANTE,META,Villavicencio (CT),03/04/2023,FEMENINO,ADULTOS,50001000,1
ARMA BLANCA / CORTOPUNZANTE,META,Villavicencio (CT),13/04/2023,MASCULINO,ADULTOS,50001000,1
ARMA BLANCA / CORTOPUNZANTE,META,Villavicencio (CT),23/04/2023,MASCULINO,ADULTOS,50001000,2
ARMA BLANCA / CORTOPUNZANTE,META,Villavicencio (CT),21/05/2023,MASCULINO,ADULTOS,50001000,1
ARMA BLANCA / CORTOPUNZANTE,META,Villavicencio (CT),09/06/2023,MASCULINO,ADULTOS,50001000,1
ARMA BLANCA / CORTOPUNZANTE,META,Villavicencio (CT),14/06/2023,MASCULINO,ADULTOS,50001000,1
ARMA BLANCA / CORTOPUNZANTE,META,Villavicencio (CT),29/06/2023,FEMENINO,ADULTOS,50001000,1
ARMA BLANCA / CORTOPUNZANTE,META,Villavicencio (CT),29/06/2023,FEMENINO,MENORES,50001000,1
ARMA BLANCA / CORTOPUNZANTE,META,Villavicencio (CT),29/06/2023,MASCULINO,MENORES,50001000,1
ARMA BLANCA / CORTOPUNZANTE,META,Villavicencio (CT),09/07/2023,MASCULINO,ADULTOS,50001000,1
ARMA BLANCA / CORTOPUNZANTE,META,Villavicencio (CT),18/07/2023,FEMENINO,ADULTOS,50001000,1
ARMA BLANCA / CORTOPUNZANTE,META,Villavicencio (CT),07/09/2023,MASCULINO,ADULTOS,50001000,1
ARMA BLANCA / CORTOPUNZANTE,META,Villavicencio (CT),17/09/2023,MASCULINO,ADULTOS,50001000,1
ARMA BLANCA / CORTOPUNZANTE,META,Villavicencio (CT),27/09/2023,MASCULINO,ADULTOS,50001000,1
ARMA BLANCA / CORTOPUNZANTE,META,Villavicencio (CT),14/10/2023,MASCULINO,ADULTOS,50001000,1
ARMA BLANCA / CORTOPUNZANTE,META,Villavicencio (CT),21/10/2023,MASCULINO,ADULTOS,50001000,1
ARMA BLANCA / CORTOPUNZANTE,META,Villavicencio (CT),02/11/2023,MASCULINO,ADULTOS,50001000,1
ARMA BLANCA / CORTOPUNZANTE,META,Villavicencio (CT),08/11/2023,MASCULINO,ADULTOS,50001000,1
ARMA BLANCA / CORTOPUNZANTE,META,Villavicencio (CT),01/12/2023,MASCULINO,ADULTOS,50001000,1
ARMA BLANCA / CORTOPUNZANTE,META,Villavicencio (CT),02/12/2023,MASCULINO,ADULTOS,50001000,1
ARMA BLANCA / CORTOPUNZANTE,META,Villavicencio (CT),11/12/2023,MASCULINO,ADULTOS,50001000,1
ARMA BLANCA / CORTOPUNZANTE,META,Villavicencio (CT),25/12/2023,MASCULINO,ADULTOS,50001000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Barbacoas,08/01/2023,MASCULINO,ADULTOS,52079000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Barbacoas,25/02/2023,MASCULINO,ADULTOS,52079000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Barbacoas,29/05/2023,FEMENINO,ADULTOS,52079000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Barbacoas,23/07/2023,MASCULINO,ADULTOS,52079000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Buesaco,04/01/2023,MASCULINO,ADULTOS,52110000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Buesaco,20/08/2023,MASCULINO,ADULTOS,52110007,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Chachagüí,25/06/2023,MASCULINO,ADULTOS,52240000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Cumbitara,29/08/2023,MASCULINO,ADULTOS,52233000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,El Charco,15/05/2023,FEMENINO,ADULTOS,52250000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,El Charco,14/06/2023,MASCULINO,ADULTOS,52250000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,El Charco,20/07/2023,FEMENINO,MENORES,52250000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Francisco Pizarro,01/05/2023,FEMENINO,ADULTOS,52520000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Francisco Pizarro,05/06/2023,MASCULINO,ADULTOS,52520000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Ipiales,14/01/2023,MASCULINO,ADULTOS,52356000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Ipiales,11/02/2023,MASCULINO,ADULTOS,52356000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Ipiales,14/02/2023,MASCULINO,ADULTOS,52356000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Ipiales,07/03/2023,MASCULINO,ADULTOS,52356000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Ipiales,30/03/2023,MASCULINO,ADULTOS,52356000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Ipiales,04/05/2023,MASCULINO,ADULTOS,52356000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Ipiales,23/07/2023,MASCULINO,ADULTOS,52356000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Ipiales,30/07/2023,MASCULINO,ADULTOS,52356000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Ipiales,14/08/2023,MASCULINO,ADULTOS,52356000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Ipiales,20/08/2023,MASCULINO,ADULTOS,52356000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Ipiales,26/08/2023,MASCULINO,ADULTOS,52356000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Ipiales,26/11/2023,FEMENINO,ADULTOS,52356000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Ipiales,07/12/2023,MASCULINO,ADULTOS,52356000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Leiva,07/04/2023,MASCULINO,ADULTOS,52405000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Mallama,15/10/2023,MASCULINO,ADULTOS,52435000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Ospina,18/12/2023,MASCULINO,ADULTOS,52506000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Pasto (CT),01/01/2023,MASCULINO,ADULTOS,52001000,2
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Pasto (CT),07/01/2023,MASCULINO,ADULTOS,52001000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Pasto (CT),10/01/2023,MASCULINO,ADULTOS,52001000,2
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Pasto (CT),29/01/2023,MASCULINO,ADULTOS,52001004,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Pasto (CT),06/03/2023,MASCULINO,ADULTOS,52001000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Pasto (CT),14/03/2023,MASCULINO,ADULTOS,52001000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Pasto (CT),15/04/2023,MASCULINO,ADULTOS,52001000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Pasto (CT),16/04/2023,FEMENINO,ADULTOS,52001000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Pasto (CT),29/04/2023,MASCULINO,ADULTOS,52001000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Pasto (CT),01/05/2023,MASCULINO,ADULTOS,52001000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Pasto (CT),20/05/2023,MASCULINO,ADULTOS,52001000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Pasto (CT),09/06/2023,MASCULINO,ADULTOS,52001000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Pasto (CT),16/07/2023,MASCULINO,ADULTOS,52001000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Pasto (CT),23/07/2023,MASCULINO,ADULTOS,52001000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Pasto (CT),16/08/2023,MASCULINO,ADULTOS,52001000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Pasto (CT),27/08/2023,MASCULINO,ADULTOS,52001000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Pasto (CT),03/09/2023,MASCULINO,ADOLESCENTES,52001000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Pasto (CT),07/10/2023,FEMENINO,ADULTOS,52001000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Pasto (CT),18/11/2023,MASCULINO,ADULTOS,52001000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Pasto (CT),28/11/2023,MASCULINO,ADULTOS,52001000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Pasto (CT),31/12/2023,MASCULINO,ADULTOS,52001000,2
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Policarpa,20/02/2023,MASCULINO,ADULTOS,52540000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Policarpa,23/07/2023,MASCULINO,ADULTOS,52540000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Policarpa,01/10/2023,MASCULINO,ADULTOS,52540002,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Potosí,02/02/2023,FEMENINO,ADULTOS,52560000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Pupiales,16/04/2023,MASCULINO,ADULTOS,52585000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Pupiales,08/10/2023,MASCULINO,ADULTOS,52585000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Ricaurte,27/02/2023,MASCULINO,MENORES,52612000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Roberto Payán,16/02/2023,MASCULINO,ADULTOS,52621000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Samaniego,27/03/2023,FEMENINO,ADULTOS,52678000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,San Andres de Tumaco,12/02/2023,MASCULINO,ADULTOS,52835000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,San Andres de Tumaco,23/04/2023,MASCULINO,ADULTOS,52835000,2
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,San Andres de Tumaco,01/05/2023,FEMENINO,ADULTOS,52835035,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,San Andres de Tumaco,01/05/2023,MASCULINO,ADULTOS,52835035,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,San Andres de Tumaco,01/08/2023,FEMENINO,ADULTOS,52835000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,San Andres de Tumaco,01/08/2023,MASCULINO,ADULTOS,52835000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,San Andres de Tumaco,03/09/2023,MASCULINO,ADULTOS,52835000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,San Andres de Tumaco,26/09/2023,MASCULINO,ADULTOS,52835000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,San Andres de Tumaco,29/09/2023,MASCULINO,ADULTOS,52835000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,San Andres de Tumaco,18/12/2023,MASCULINO,ADULTOS,52835000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,San Lorenzo,01/01/2023,MASCULINO,ADULTOS,52687000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,San Lorenzo,02/04/2023,FEMENINO,ADULTOS,52687000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Sandoná,30/04/2023,MASCULINO,ADULTOS,52683000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Sandoná,17/09/2023,MASCULINO,ADULTOS,52683000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Sandoná,18/11/2023,MASCULINO,ADULTOS,52683000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Santa Bárbara,08/01/2023,MASCULINO,ADULTOS,52696000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Sapuyes,09/02/2023,MASCULINO,ADULTOS,52720000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Taminango,26/01/2023,MASCULINO,ADULTOS,52786000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Túquerres,01/01/2023,MASCULINO,ADULTOS,52838000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Túquerres,18/02/2023,MASCULINO,ADULTOS,52838000,1
ARMA BLANCA / CORTOPUNZANTE,NARIÑO,Túquerres,10/04/2023,MASCULINO,ADULTOS,52838000,1
ARMA BLANCA / CORTOPUNZANTE,NORTE DE SANTANDER,Abrego,11/05/2023,MASCULINO,ADULTOS,54003000,1
ARMA BLANCA / CORTOPUNZANTE,NORTE DE SANTANDER,Abrego,20/12/2023,MASCULINO,ADULTOS,54003000,1
ARMA BLANCA / CORTOPUNZANTE,NORTE DE SANTANDER,Chitagá,05/08/2023,MASCULINO,ADULTOS,54174000,1
ARMA BLANCA / CORTOPUNZANTE,NORTE DE SANTANDER,Chitagá,19/08/2023,MASCULINO,ADULTOS,54174000,1
ARMA BLANCA / CORTOPUNZANTE,NORTE DE SANTANDER,Cúcuta (CT),26/01/2023,MASCULINO,ADULTOS,54001000,1
ARMA BLANCA / CORTOPUNZANTE,NORTE DE SANTANDER,Cúcuta (CT),27/01/2023,MASCULINO,ADULTOS,54001000,1
ARMA BLANCA / CORTOPUNZANTE,NORTE DE SANTANDER,Cúcuta (CT),05/02/2023,MASCULINO,ADULTOS,54001000,1
ARMA BLANCA / CORTOPUNZANTE,NORTE DE SANTANDER,Cúcuta (CT),21/02/2023,MASCULINO,ADULTOS,54001000,1
ARMA BLANCA / CORTOPUNZANTE,NORTE DE SANTANDER,Cúcuta (CT),27/02/2023,MASCULINO,ADULTOS,54001000,1
ARMA BLANCA / CORTOPUNZANTE,NORTE DE SANTANDER,Cúcuta (CT),15/03/2023,MASCULINO,ADULTOS,54001000,1
ARMA BLANCA / CORTOPUNZANTE,NORTE DE SANTANDER,Cúcuta (CT),12/04/2023,MASCULINO,ADULTOS,54001000,1
ARMA BLANCA / CORTOPUNZANTE,NORTE DE SANTANDER,Cúcuta (CT),22/04/2023,MASCULINO,ADULTOS,54001000,1
ARMA BLANCA / CORTOPUNZANTE,NORTE DE SANTANDER,Cúcuta (CT),15/05/2023,MASCULINO,ADULTOS,54001000,2
ARMA BLANCA / CORTOPUNZANTE,NORTE DE SANTANDER,Cúcuta (CT),10/06/2023,MASCULINO,ADULTOS,54001000,1
ARMA BLANCA / CORTOPUNZANTE,NORTE DE SANTANDER,Cúcuta (CT),03/07/2023,FEMENINO,ADULTOS,54001000,1
ARMA BLANCA / CORTOPUNZANTE,NORTE DE SANTANDER,Cúcuta (CT),21/07/2023,MASCULINO,ADULTOS,54001000,1
ARMA BLANCA / CORTOPUNZANTE,NORTE DE SANTANDER,Cúcuta (CT),22/08/2023,MASCULINO,ADULTOS,54001000,1
ARMA BLANCA / CORTOPUNZANTE,NORTE DE SANTANDER,Cúcuta (CT),01/09/2023,MASCULINO,ADULTOS,54001000,1
ARMA BLANCA / CORTOPUNZANTE,NORTE DE SANTANDER,Cúcuta (CT),12/09/2023,FEMENINO,ADULTOS,54001000,1
ARMA BLANCA / CORTOPUNZANTE,NORTE DE SANTANDER,Cúcuta (CT),15/09/2023,MASCULINO,ADULTOS,54001000,1
